[Data],,,
,Trunk Angle,Hip Angle,Knee Angle
,Trunk Flexion / Extension Joint Angle (deg),Hip Flexion / Extension Joint Angle (deg),Knee Flexion / Extension Joint Angle (deg)
Index,Series,Series,Series
1412,-8.201234,-1.868697,7.145403
1413,-8.07516,-1.831331,7.298975
1414,-8.077397,-1.708457,7.399144
1415,-8.00155,-1.552168,7.564541
1416,-7.959366,-1.368749,7.708519
1417,-7.835105,-1.229786,7.931485
1418,-7.696452,-1.142563,8.067229
1419,-7.708786,-0.898986,8.245315
1420,-7.629277,-0.830054,8.360418
1421,-7.51544,-0.661821,8.600002
1422,-7.459414,-0.436829,8.843076
1423,-7.371393,-0.346012,8.994806
1424,-7.156467,-0.215126,9.275736
1425,-7.110239,-0.041057,9.462494
1426,-7.027335,0.157003,9.730938
1427,-7.023809,0.444304,9.983788
1428,-6.886788,0.659249,10.260091
1429,-6.86113,0.872848,10.466722
1430,-6.829057,1.065475,10.686687
1431,-6.646352,1.221246,11.018831
1432,-6.591502,1.501594,11.299136
1433,-6.546015,1.740765,11.56079
1434,-6.429149,1.964261,11.884696
1435,-6.372245,2.238263,12.157171
1436,-6.305463,2.439982,12.464187
1437,-6.247522,2.736351,12.803473
1438,-6.081022,2.914785,13.154885
1439,-6.055622,3.211678,13.42153
1440,-5.986497,3.555226,13.824368
1441,-5.882232,3.925085,14.253306
1442,-5.764561,4.181791,14.671534
1443,-5.740332,4.524226,15.016619
1444,-5.686325,4.863045,15.377588
1445,-5.641738,5.214608,15.818193
1446,-5.570789,5.545006,16.122375
1447,-5.437251,5.845254,16.581406
1448,-5.443653,6.182139,17.01483
1449,-5.343917,6.512364,17.399979
1450,-5.312247,6.940563,17.820805
1451,-5.277034,7.318772,18.212837
1452,-5.193313,7.629199,18.612509
1453,-5.063184,7.884686,18.929893
1454,-5.012697,8.298711,19.377558
1455,-5.00968,8.637427,19.712816
1456,-4.926956,8.994179,20.130268
1457,-4.852334,9.194317,20.447969
1458,-4.760952,9.53677,20.81102
1459,-4.66353,9.865312,21.169411
1460,-4.601176,10.066534,21.401272
1461,-4.504408,10.35078,21.770781
1462,-4.490426,10.744321,22.114225
1463,-4.462184,11.112673,22.489096
1464,-4.270171,11.19579,22.676659
1465,-4.261328,11.398903,22.826702
1466,-4.18918,11.646468,23.113684
1467,-4.099134,11.900439,23.415009
1468,-4.027653,12.102215,23.673471
1469,-3.86356,12.295736,23.935215
1470,-3.897995,12.608398,24.215157
1471,-3.836991,12.758765,24.424089
1472,-3.763872,12.896118,24.567123
1473,-3.749872,13.169888,24.805769
1474,-3.67691,13.318051,24.988596
1475,-3.652534,13.497591,25.156851
1476,-3.586433,13.643479,25.327402
1477,-3.48064,13.844119,25.613209
1478,-3.494599,14.020476,25.696556
1479,-3.428014,14.036915,25.674404
1480,-3.356123,14.12015,25.727077
1481,-3.313461,14.200233,25.810614
1482,-3.320456,14.279062,25.834997
1483,-3.296459,14.336095,25.795362
1484,-3.288957,14.472166,25.85743
1485,-3.280782,14.522374,25.790625
1486,-3.163122,14.466283,25.696037
1487,-3.071786,14.423476,25.614353
1488,-3.127842,14.628036,25.680178
1489,-3.123834,14.659702,25.520393
1490,-3.116023,14.640756,25.41131
1491,-3.125199,14.709258,25.274244
1492,-3.155373,14.762377,25.135029
1493,-3.117774,14.719186,24.986708
1494,-3.151455,14.772242,24.83145
1495,-3.116391,14.695096,24.653952
1496,-3.137145,14.674273,24.425081
1497,-3.147007,14.65005,24.225912
1498,-3.136279,14.639951,24.02914
1499,-3.088179,14.551766,23.771191
1500,-3.102316,14.507896,23.584734
1501,-3.125047,14.470241,23.321131
1502,-3.094682,14.354844,23.029526
1503,-3.067267,14.249055,22.786942
1504,-3.06519,14.135437,22.494127
1505,-3.112545,14.106237,22.278107
1506,-3.135761,14.020378,21.957901
1507,-3.212216,13.983342,21.673248
1508,-3.190122,13.869371,21.433083
1509,-3.271459,13.856319,21.148903
1510,-3.265399,13.719102,20.854706
1511,-3.208921,13.536378,20.550255
1512,-3.226381,13.458838,20.25964
1513,-3.272564,13.409498,20.003254
1514,-3.311,13.297241,19.696384
1515,-3.444278,13.331267,19.454144
1516,-3.401707,13.156166,19.179657
1517,-3.440781,13.064715,18.860678
1518,-3.432926,12.9015,18.618446
1519,-3.449118,12.789582,18.360731
1520,-3.455124,12.663494,18.082911
1521,-3.549878,12.552987,17.724558
1522,-3.553137,12.45315,17.474346
1523,-3.563906,12.275638,17.10364
1524,-3.566901,12.17944,16.793844
1525,-3.614612,12.092439,16.545429
1526,-3.651747,11.867121,16.157373
1527,-3.673579,11.706613,15.84095
1528,-3.700725,11.583001,15.486035
1529,-3.685878,11.400747,15.13262
1530,-3.758669,11.301842,14.870188
1531,-3.737968,11.115996,14.584657
1532,-3.746615,10.955597,14.308147
1533,-3.862433,10.925406,14.058385
1534,-3.885522,10.709044,13.725548
1535,-3.842224,10.516641,13.512252
1536,-3.873915,10.369361,13.281349
1537,-3.810459,10.152945,13.061616
1538,-3.881931,10.040537,12.784949
1539,-3.92651,9.87461,12.550545
1540,-3.830264,9.562488,12.228543
1541,-3.816018,9.423019,12.054628
1542,-3.856481,9.266729,11.739345
1543,-3.857568,9.091927,11.442924
1544,-3.813136,8.810009,11.150063
1545,-3.855103,8.733125,10.950264
1546,-3.868535,8.554368,10.675611
1547,-3.897293,8.430174,10.446687
1548,-3.944254,8.287981,10.187616
1549,-3.852998,8.06426,9.919107
1550,-3.893189,7.898656,9.667754
1551,-3.872919,7.687562,9.411016
1552,-3.797239,7.400611,9.094555
1553,-3.897157,7.370489,8.898398
1554,-3.884543,7.121176,8.546215
1555,-3.91966,7.015764,8.359598
1556,-3.978289,6.976589,8.182984
1557,-3.937406,6.804714,7.9065
1558,-3.971857,6.691043,7.673831
1559,-4.046666,6.561931,7.360746
1560,-4.0579,6.448609,7.157174
1561,-4.065254,6.302534,6.962697
1562,-4.027926,6.178689,6.721414
1563,-4.142668,6.097621,6.468837
1564,-4.111427,5.897446,6.197708
1565,-4.161046,5.80791,5.936322
1566,-4.184813,5.662177,5.710583
1567,-4.281327,5.560497,5.391267
1568,-4.338598,5.442294,5.138308
1569,-4.415188,5.450821,5.02682
1570,-4.386102,5.271695,4.811692
1571,-4.44491,5.221272,4.632435
1572,-4.457034,5.08059,4.476968
1573,-4.495862,5.02356,4.300557
1574,-4.451201,4.952453,4.227544
1575,-4.522163,4.897743,4.06211
1576,-4.509696,4.727997,3.881318
1577,-4.54436,4.724087,3.832794
1578,-4.498119,4.628077,3.719296
1579,-4.547367,4.454603,3.309573
1580,-4.533426,4.374574,3.193449
1581,-4.562119,4.276477,3.045438
1582,-4.527678,4.142971,2.825486
1583,-4.588241,4.140886,2.734747
1584,-4.630697,4.016967,2.575614
1585,-4.678339,3.961297,2.413144
1586,-4.629338,3.85587,2.366434
1587,-4.659305,3.864945,2.305905
1588,-4.688146,3.811581,2.184862
1589,-4.663531,3.74803,2.119657
1590,-4.613671,3.617253,2.006893
1591,-4.657139,3.565792,1.941042
1592,-4.677041,3.487094,1.751296
1593,-4.677602,3.433532,1.685024
1594,-4.706217,3.447323,1.681158
1595,-4.656988,3.386482,1.63922
1596,-4.693675,3.291642,1.523935
1597,-4.77039,3.309392,1.487287
1598,-4.762904,3.229332,1.408198
1599,-4.70734,3.177067,1.426516
1600,-4.65352,3.098541,1.374993
1601,-4.69229,3.025884,1.310486
1602,-4.755244,3.013427,1.300691
1603,-4.668978,2.854142,1.234697
1604,-4.742322,2.957686,1.263246
1605,-4.62654,2.800037,1.228086
1606,-4.672594,2.816085,1.187622
1607,-4.721826,2.720549,1.075862
1608,-4.715854,2.69154,1.075193
1609,-4.72108,2.684393,1.086956
1610,-4.732356,2.576288,1.018895
1611,-4.784651,2.619891,1.050941
1612,-4.77473,2.610642,1.058384
1613,-4.808076,2.59525,1.072031
1614,-4.844191,2.585321,1.083045
1615,-4.88573,2.615742,1.059045
1616,-4.914212,2.58998,1.027182
1617,-4.812466,2.432694,0.975359
1618,-4.932419,2.470713,0.900235
1619,-4.935459,2.398161,0.854175
1620,-4.866808,2.238679,0.801764
1621,-4.971586,2.382279,0.886404
1622,-4.97284,2.341874,0.875013
1623,-5.024099,2.333865,0.833453
1624,-5.003734,2.229612,0.793407
1625,-5.019583,2.208114,0.788195
1626,-5.102831,2.168988,0.716047
1627,-5.089402,2.078121,0.67182
1628,-5.090867,1.884294,0.56639
1629,-5.108607,1.866129,0.554384
1630,-5.108746,1.823702,0.549585
1631,-5.139061,1.819562,0.616459
1632,-5.163239,1.77052,0.595699
1633,-5.133922,1.680171,0.553277
1634,-5.203776,1.720701,0.619982
1635,-5.19206,1.651359,0.600489
1636,-5.242047,1.650131,0.606397
1637,-5.286465,1.670316,0.597966
1638,-5.319909,1.665836,0.66636
1639,-5.352647,1.690678,0.683721
1640,-5.439534,1.709312,0.693388
1641,-5.476534,1.678416,0.706915
1642,-5.46253,1.65263,0.727772
1643,-5.579715,1.713051,0.705177
1644,-5.5876,1.656747,0.724038
1645,-5.674568,1.795775,0.858165
1646,-5.705503,1.827148,0.971771
1647,-5.770579,1.889612,0.990375
1648,-5.761109,1.854722,1.062534
1649,-5.785075,1.825627,1.051699
1650,-5.873987,1.869415,1.133579
1651,-5.927451,1.882837,1.152598
1652,-6.009624,1.94029,1.190159
1653,-6.051087,1.975907,1.296911
1654,-6.146595,2.045272,1.382224
1655,-6.172369,2.050892,1.396803
1656,-6.242831,2.096648,1.413369
1657,-6.284065,2.078608,1.464005
1658,-6.629801,1.855471,1.115647
1659,-6.694677,1.902505,1.193031
1660,-6.710696,1.855744,1.167645
1661,-6.806884,1.903368,1.159203
1662,-6.855163,1.940692,1.226414
1663,-6.929317,1.970271,1.26508
1664,-6.93261,1.860153,1.221896
1665,-7.034363,1.936665,1.264416
1666,-7.024847,1.89816,1.326676
1667,-7.154536,1.954325,1.318143
1668,-7.1882,1.925855,1.303881
1669,-7.193992,1.906354,1.389582
1670,-7.24063,1.936001,1.427878
1671,-7.273397,1.906111,1.429144
1672,-7.322817,1.857943,1.415134
1673,-7.383497,1.85327,1.39515
1674,-7.433109,1.870545,1.423765
1675,-7.488179,1.931327,1.52272
1676,-7.505886,1.834858,1.470294
1677,-7.563241,1.860618,1.472008
1678,-7.553797,1.82843,1.462008
1679,-7.636692,1.893761,1.487089
1680,-7.649009,1.877482,1.49706
1681,-7.660388,1.865896,1.493892
1682,-7.69954,1.819859,1.459417
1683,-7.701133,1.77219,1.431687
1684,-7.713263,1.70249,1.391467
1685,-7.731053,1.673014,1.395148
1686,-7.741203,1.650861,1.409594
1687,-7.715177,1.562352,1.262326
1688,-7.852336,1.601763,1.256977
1689,-7.8378,1.511487,1.208749
1690,-7.879195,1.509775,1.190365
1691,-7.900023,1.522809,1.212138
1692,-7.882531,1.497212,1.180877
1693,-7.901577,1.480653,1.18196
1694,-7.870633,1.412644,1.176243
1695,-7.893425,1.37926,1.150817
1696,-7.919418,1.445882,1.190946
1697,-7.972225,1.492052,1.204589
1698,-8.002853,1.563487,1.255316
1699,-8.009439,1.57696,1.279429
1700,-8.005107,1.564963,1.295813
1701,-8.028502,1.596499,1.350715
1702,-7.953962,1.576195,1.423809
1703,-8.062893,1.664626,1.462142
1704,-8.108838,1.664923,1.464118
1705,-8.192625,1.777764,1.53062
1706,-8.229037,1.818632,1.535622
1707,-8.195351,1.856233,1.599012
1708,-8.255996,1.964,1.710711
1709,-8.223436,2.003167,1.801524
1710,-8.234249,2.009142,1.865141
1711,-8.245439,2.068806,1.936683
1712,-8.239818,2.120876,2.001343
1713,-8.302382,2.237739,2.148957
1714,-8.36219,2.329997,2.262887
1715,-8.323968,2.381547,2.37528
1716,-8.300774,2.378625,2.398323
1717,-8.281093,2.435713,2.561053
1718,-8.285698,2.533666,2.746297
1719,-8.28509,2.659978,2.898449
1720,-8.262669,2.670404,3.04904
1721,-8.175163,2.675576,3.185809
1722,-8.157338,2.713773,3.346135
1723,-8.114521,2.800304,3.482649
1724,-8.061237,2.889941,3.734864
1725,-8.072473,3.022531,3.934542
1726,-8.033347,3.066535,4.09455
1727,-8.042142,3.155839,4.219002
1728,-8.049678,3.260721,4.417665
1729,-8.062411,3.329748,4.571902
1730,-8.035461,3.464769,4.848722
1731,-7.882015,3.40449,4.966344
1732,-7.882321,3.543162,5.227166
1733,-7.951822,3.66211,5.345478
1734,-7.92905,3.833248,5.722857
1735,-7.871421,3.977547,6.055867
1736,-7.778072,4.076705,6.346562
1737,-7.733314,4.202029,6.617486
1738,-7.633477,4.22577,6.847539
1739,-7.589436,4.392084,7.144774
1740,-7.522667,4.529617,7.488577
1741,-7.485209,4.705808,7.81868
1742,-7.582635,4.855926,7.956168
1743,-7.492776,5.025081,8.429175
1744,-7.508345,5.17274,8.641875
1745,-7.462987,5.305799,8.916578
1746,-7.429037,5.499901,9.288482
1747,-7.371419,5.604998,9.562806
1748,-7.304024,5.808294,10.016615
1749,-7.33555,5.925153,10.190241
1750,-7.283236,5.967367,10.370968
1751,-7.307098,6.29353,10.986961
1752,-7.292199,6.441029,11.204922
1753,-7.227134,6.554988,11.492785
1754,-7.210976,6.672383,11.73982
1755,-7.200672,6.873586,12.081132
1756,-7.163801,6.983535,12.259001
1757,-7.097653,7.099913,12.562018
1758,-7.073913,7.312873,12.948032
1759,-7.048161,7.453684,13.210452
1760,-7.004475,7.529203,13.464325
1761,-6.982764,7.700113,13.760095
1762,-6.883611,7.764843,13.998724
1763,-6.940737,7.955185,14.213709
1764,-6.894131,8.091232,14.494936
1765,-6.919736,8.232282,14.707683
1766,-6.96287,8.475627,15.020536
1767,-6.964858,8.637708,15.244641
1768,-6.950838,8.773057,15.469177
1769,-6.961833,8.948601,15.679901
1770,-6.980327,9.129333,15.943644
1771,-6.940534,9.233184,16.185244
1772,-6.876084,9.308825,16.418125
1773,-6.874402,9.387815,16.605429
1774,-6.85719,9.57298,16.85058
1775,-6.830617,9.624685,17.0084
1776,-6.842711,9.77733,17.214802
1777,-6.820191,9.824893,17.369261
1778,-6.790946,9.959072,17.614012
1779,-6.784871,10.026933,17.764465
1780,-6.709956,10.069573,17.972816
1781,-6.695861,10.193718,18.155838
1782,-6.676814,10.260622,18.352161
1783,-6.718059,10.377086,18.501699
1784,-6.679033,10.497229,18.776772
1785,-6.715448,10.587659,18.948864
1786,-6.698167,10.706517,19.145508
1787,-6.713831,10.879976,19.43115
1788,-6.705969,10.966291,19.598423
1789,-6.628071,11.013598,19.778507
1790,-6.607791,11.042569,19.899765
1791,-6.572164,11.143119,20.129713
1792,-6.565136,11.211922,20.281979
1793,-6.53192,11.268769,20.429564
1794,-6.514795,11.353693,20.629124
1795,-6.508465,11.413254,20.788097
1796,-6.490095,11.404477,20.848875
1797,-6.470551,11.399364,20.974947
1798,-6.455368,11.488322,21.12891
1799,-6.384979,11.42327,21.181314
1800,-6.398238,11.445498,21.221361
1801,-6.410318,11.528372,21.400856
1802,-6.459148,11.613044,21.477707
1803,-6.429751,11.623671,21.573082
1804,-6.430973,11.636381,21.622766
1805,-6.412506,11.653847,21.718246
1806,-6.385628,11.610851,21.725571
1807,-6.372131,11.582934,21.736029
1808,-6.359289,11.59526,21.801594
1809,-6.332406,11.561644,21.837791
1810,-6.334546,11.514163,21.786533
1811,-6.357801,11.515232,21.757917
1812,-6.383619,11.448568,21.700586
1813,-6.41268,11.426037,21.680201
1814,-6.436234,11.444769,21.694248
1815,-6.447839,11.428713,21.65147
1816,-6.457192,11.395224,21.584316
1817,-6.487057,11.412412,21.560579
1818,-6.477524,11.23988,21.407532
1819,-6.445196,11.143347,21.356415
1820,-6.448537,11.078568,21.199049
1821,-6.449644,10.986226,21.086863
1822,-6.396779,10.906172,21.045679
1823,-6.467357,10.845754,20.922586
1824,-6.504548,10.760288,20.779224
1825,-6.539978,10.69552,20.669733
1826,-6.588102,10.549507,20.470676
1827,-6.605929,10.4902,20.386345
1828,-6.656465,10.418437,20.25411
1829,-6.705209,10.400233,20.175589
1830,-6.682704,10.26149,20.032888
1831,-6.725808,10.197671,19.922325
1832,-6.754556,10.099749,19.791298
1833,-6.819525,10.018797,19.69482
1834,-6.851328,9.967463,19.644695
1835,-6.867944,9.928707,19.596006
1836,-6.94134,9.909555,19.561167
1837,-6.97234,9.915803,19.562157
1838,-7.012443,9.779634,19.43181
1839,-7.072327,9.658554,19.279051
1840,-7.11319,9.632647,19.241625
1841,-7.123933,9.570666,19.187395
1842,-7.193743,9.49556,19.091972
1843,-7.246931,9.403991,18.978306
1844,-7.260408,9.321207,18.87328
1845,-7.296039,9.25044,18.796844
1846,-7.363912,9.250418,18.726974
1847,-7.359478,9.146376,18.624332
1848,-7.339077,8.909262,18.424112
1849,-7.424982,8.854778,18.2855
1850,-7.385414,8.661666,18.093353
1851,-7.543155,8.664879,17.919468
1852,-7.583242,8.536772,17.746937
1853,-7.619172,8.439665,17.581345
1854,-7.699944,8.38025,17.435593
1855,-7.681764,8.051708,17.11614
1856,-7.739153,7.934805,16.947687
1857,-7.752698,7.790167,16.747986
1858,-7.775176,7.610713,16.507872
1859,-7.805429,7.440515,16.270128
1860,-7.76677,7.213652,15.988831
1861,-7.927877,7.188644,15.753559
1862,-7.942169,6.997626,15.56231
1863,-7.984923,6.810105,15.254319
1864,-8.023347,6.593963,14.926771
1865,-8.083578,6.303019,14.597264
1866,-8.052541,6.069318,14.286708
1867,-8.042724,5.840405,13.948353
1868,-8.154687,5.750002,13.735574
1869,-8.160827,5.505947,13.375246
1870,-8.156564,5.18275,12.987996
1871,-8.2303,5.004006,12.661531
1872,-8.25733,4.835871,12.353448
1873,-8.2966,4.643703,11.989552
1874,-8.307703,4.375558,11.644961
1875,-8.358839,4.221966,11.399623
1876,-8.382478,3.982176,11.026576
1877,-8.500224,3.783428,10.671052
1878,-8.496629,3.625951,10.423608
1879,-8.4536,3.353996,10.12534
1880,-8.537128,3.222709,9.848373
1881,-8.56992,2.933865,9.464514
1882,-8.724733,2.84178,9.146334
1883,-8.673847,2.626867,8.885281
1884,-8.744736,2.438395,8.61692
1885,-8.811582,2.36026,8.407718
1886,-8.862591,2.08599,8.100749
1887,-8.993009,2.044176,7.913517
1888,-9.039208,1.853343,7.637099
1889,-9.07349,1.591341,7.343183
1890,-9.106344,1.360117,6.887408
1891,-9.164325,1.178704,6.56201
1892,-9.215421,1.018347,6.390918
1893,-9.351154,0.954613,6.153428
1894,-9.358794,0.704743,5.885064
1895,-9.417447,0.560602,5.669018
1896,-9.487902,0.409012,5.424628
1897,-9.514048,0.234778,5.143324
1898,-9.613259,0.215489,5.014541
1899,-9.645431,0.056075,4.801974
1900,-9.732577,-0.065064,4.559779
1901,-9.86752,-0.130469,4.357828
1902,-9.893794,-0.293997,4.166261
1903,-9.955534,-0.497655,3.911695
1904,-10.175084,-0.721178,3.587887
1905,-10.187762,-0.781346,3.547954
1906,-10.287243,-0.922709,3.369524
1907,-10.355666,-0.978835,3.252512
1908,-10.414624,-1.155526,2.942588
1909,-10.484028,-1.232586,2.816709
1910,-10.608514,-1.204101,2.755364
1911,-10.636082,-1.421505,2.474546
1912,-10.658176,-1.50606,2.366005
1913,-10.719353,-1.617136,2.223933
1914,-10.779812,-1.717111,2.039095
1915,-10.872257,-1.725996,1.981946
1916,-10.871351,-1.812915,1.937667
1917,-10.962234,-1.900425,1.807895
1918,-11.06593,-1.890556,1.720209
1919,-11.074589,-1.978562,1.718406
1920,-11.136944,-2.045685,1.644623
1921,-11.247055,-2.083216,1.552401
1922,-11.376181,-1.973782,1.559634
1923,-11.493086,-1.95929,1.517226
1924,-11.591448,-1.972992,1.434445
1925,-11.63351,-1.993365,1.367961
1926,-11.796487,-1.892003,1.342425
1927,-11.819812,-1.919509,1.344006
1928,-11.838601,-2.007759,1.271857
1929,-11.845301,-2.07768,1.233352
1930,-11.867159,-2.146182,1.174411
1931,-11.940037,-2.142406,1.146011
1932,-11.980415,-2.126705,1.172653
1933,-11.950936,-2.237108,1.150321
1934,-11.997571,-2.228624,1.187757
1935,-12.064842,-2.295967,1.070056
1936,-11.894245,-2.248953,1.163522
1937,-11.945231,-2.184336,1.244925
1938,-11.959801,-2.230488,1.248843
1939,-12.01595,-2.181918,1.330645
1940,-11.96011,-2.221014,1.299043
1941,-12.231554,-1.880269,1.517043
1942,-12.284156,-1.800591,1.617529
1943,-12.361429,-1.799768,1.595815
1944,-12.381655,-1.700096,1.667457
1945,-12.419796,-1.748869,1.609952
1946,-12.479702,-1.677353,1.657485
1947,-12.502252,-1.730317,1.610528
1948,-12.511395,-1.702917,1.69304
1949,-12.591194,-1.615369,1.792599
1950,-12.616737,-1.640805,1.775745
1951,-12.652007,-1.616483,1.785174
1952,-12.637095,-1.630436,1.785459
1953,-12.670279,-1.599839,1.831274
1954,-12.673794,-1.615333,1.826865
1955,-12.666578,-1.650711,1.856343
1956,-12.727118,-1.530106,1.904637
1957,-12.735161,-1.542274,1.935587
1958,-12.791151,-1.508299,1.940271
1959,-12.808689,-1.509184,1.904582
1960,-12.847095,-1.505506,1.895169
1961,-12.833303,-1.496391,1.915462
1962,-12.854389,-1.521793,1.928418
1963,-12.846125,-1.589409,1.86669
1964,-12.89263,-1.589191,1.845651
1965,-12.917024,-1.588912,1.843501
1966,-12.884659,-1.673765,1.818875
1967,-12.911201,-1.617528,1.854293
1968,-12.929276,-1.638929,1.804508
1969,-12.888719,-1.633795,1.891854
1970,-12.962071,-1.615636,1.845798
1971,-12.965617,-1.576688,1.948674
1972,-12.941731,-1.614417,1.981121
1973,-12.994329,-1.637961,1.958377
1974,-13.025544,-1.598764,2.017389
1975,-13.037418,-1.659825,1.961904
1976,-13.033858,-1.652882,1.934914
1977,-13.065302,-1.60269,2.032611
1978,-13.136573,-1.552435,2.018599
1979,-13.081891,-1.644613,1.957189
1980,-13.111096,-1.569249,2.117345
1981,-13.087338,-1.574524,2.147042
1982,-13.078086,-1.484732,2.315206
1983,-13.137897,-1.398157,2.416082
1984,-13.155804,-1.351131,2.465102
1985,-13.141939,-1.299456,2.594347
1986,-13.150404,-1.226366,2.691958
1987,-13.087501,-1.231051,2.768612
1988,-13.148844,-1.155493,2.79576
1989,-13.236836,-1.010691,2.965573
1990,-13.285923,-0.897819,3.035748
1991,-13.313684,-0.830721,3.116625
1992,-13.313066,-0.835598,3.129228
1993,-13.332746,-0.760472,3.233091
1994,-13.321454,-0.676322,3.394667
1995,-13.306396,-0.665821,3.413058
1996,-13.34748,-0.62594,3.410581
1997,-13.408056,-0.545228,3.448061
1998,-13.417262,-0.529204,3.515129
1999,-13.43937,-0.530928,3.530183
2000,-13.469857,-0.552734,3.514849
2001,-13.493177,-0.513253,3.541967
2002,-13.497695,-0.480234,3.536085
2003,-13.523754,-0.35037,3.760092
2004,-13.515332,-0.276075,3.868988
2005,-13.517231,-0.29233,3.92315
2006,-13.529706,-0.30725,3.863017
2007,-13.534899,-0.283315,3.899863
2008,-13.537496,-0.254313,3.93839
2009,-13.536951,-0.244146,3.916354
2010,-13.518158,-0.322441,3.82686
2011,-13.542918,-0.319169,3.825654
2012,-13.56653,-0.349865,3.778772
2013,-13.558833,-0.385181,3.701153
2014,-13.570783,-0.360044,3.668659
2015,-13.60171,-0.446074,3.584786
2016,-13.555476,-0.488265,3.559724
2017,-13.5719,-0.55743,3.508042
2018,-13.554714,-0.536194,3.499843
2019,-13.565029,-0.560684,3.472072
2020,-13.642132,-0.495962,3.484058
2021,-13.643667,-0.527964,3.479188
2022,-13.749922,-0.492453,3.408445
2023,-13.700256,-0.640197,3.347628
2024,-13.68786,-0.660778,3.372461
2025,-13.713967,-0.665724,3.38818
2026,-13.774536,-0.687646,3.322059
2027,-13.811209,-0.725172,3.233622
2028,-13.806124,-0.733398,3.230335
2029,-13.863107,-0.522342,3.319331
2030,-13.820695,-0.68571,3.135064
2031,-13.803131,-0.951313,3.022535
2032,-13.838326,-0.71781,3.112561
2033,-13.832837,-0.807541,3.012281
2034,-13.846378,-0.79636,3.001664
2035,-13.847618,-0.936408,2.899126
2036,-13.843235,-1.003776,2.849661
2037,-13.848374,-1.015389,2.815805
2038,-13.845176,-1.057032,2.777772
2039,-13.781607,-1.18943,2.712924
2040,-13.705771,-1.258204,2.715314
2041,-13.665508,-1.316276,2.656118
2042,-13.636356,-1.363405,2.651589
2043,-13.627616,-1.382647,2.577188
2044,-13.600402,-1.428537,2.584156
2045,-13.619337,-1.470055,2.546739
2046,-13.711226,-1.394714,2.522097
2047,-13.69412,-1.422427,2.496294
2048,-13.734071,-1.471163,2.441062
2049,-13.762795,-1.425219,2.454533
2050,-13.745619,-1.440522,2.451875
2051,-13.73478,-1.497935,2.427042
2052,-13.702828,-1.567505,2.400657
2053,-13.715522,-1.572015,2.342016
2054,-13.69429,-1.581596,2.342297
2055,-13.741282,-1.539691,2.345055
2056,-13.793486,-1.642199,2.193746
2057,-13.79772,-1.660719,2.192564
2058,-13.845122,-1.621213,2.174548
2059,-13.811378,-1.657877,2.170314
2060,-13.840441,-1.620425,2.197021
2061,-13.874358,-1.619025,2.178504
2062,-13.820947,-1.724156,2.124626
2063,-13.82535,-1.720653,2.11498
2064,-13.819957,-1.759278,2.086848
2065,-13.803415,-1.743466,2.127789
2066,-13.803704,-1.732975,2.106731
2067,-13.812089,-1.724513,2.093647
2068,-13.837573,-1.682375,2.106967
2069,-13.799015,-1.754356,2.071001
2070,-13.830369,-1.755833,2.062169
2071,-13.809617,-1.817681,2.052733
2072,-13.813933,-1.854935,2.006342
2073,-13.824216,-1.801985,2.118666
2074,-13.831849,-1.851532,2.072201
2075,-13.857277,-1.81006,2.089292
2076,-13.792831,-1.89488,2.057479
2077,-13.807609,-1.883366,2.04512
2078,-13.844521,-1.91242,1.975394
2079,-13.84246,-1.910096,1.986503
2080,-13.858666,-1.910334,1.978646
2081,-13.874572,-1.897365,1.972084
2082,-13.913411,-1.884297,1.946669
2083,-13.922786,-1.865787,1.953929
2084,-13.988964,-1.881523,1.898446
2085,-13.995901,-1.920946,1.890138
2086,-14.072786,-1.927625,1.812706
2087,-14.05411,-1.93529,1.79344
2088,-14.073536,-1.937404,1.795766
2089,-14.056374,-1.978111,1.797795
2090,-14.051213,-2.017622,1.746598
2091,-14.010671,-2.051481,1.74156
2092,-14.022282,-2.028542,1.803388
2093,-14.062532,-2.050309,1.768268
2094,-14.057709,-2.0328,1.772779
2095,-13.990609,-2.353978,1.661537
2096,-13.968409,-2.310724,1.757941
2097,-14.012989,-2.232717,1.816434
2098,-13.997769,-2.188243,1.854528
2099,-13.992221,-2.238651,1.785129
2100,-14.017928,-2.205547,1.79472
2101,-14.030794,-2.197435,1.799713
2102,-14.016432,-2.193682,1.834724
2103,-13.9835,-2.213957,1.84517
2104,-13.979527,-2.195896,1.869617
2105,-13.95025,-2.20986,1.868717
2106,-13.983291,-2.165069,1.890948
2107,-13.97788,-2.152549,1.908845
2108,-13.969185,-2.157886,1.921399
2109,-13.957076,-2.195392,1.869348
2110,-13.964705,-2.235251,1.83554
2111,-13.944117,-2.251421,1.899427
2112,-13.940205,-2.212842,1.95304
2113,-13.947709,-2.184983,2.008097
2114,-13.887467,-2.238262,2.015111
2115,-13.935683,-2.20571,1.98913
2116,-13.921551,-2.248179,2.002956
2117,-13.996483,-2.194002,2.00187
2118,-14.019533,-2.127306,2.045792
2119,-13.998773,-2.148338,2.045884
2120,-14.016271,-2.169712,2.028054
2121,-14.008945,-2.152247,2.080272
2122,-13.981178,-2.158117,2.120534
2123,-14.025444,-2.103972,2.147506
2124,-13.999583,-2.172868,2.124404
2125,-14.008893,-2.189037,2.085039
2126,-13.995898,-2.193767,2.115918
2127,-13.998018,-2.182232,2.11749
2128,-13.979809,-2.172551,2.170625
2129,-13.99168,-2.186344,2.16187
