X [],R.RA: EMG 1 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS [],R.ES: EMG 2 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS [],R.IL: EMG 3 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS [],R.Gmax: EMG 4 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS [],R.RF: EMG 5 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS [],R.BF: EMG 6 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS [],R.TA&IO: EMG 7 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS [],R.MF: EMG 8 (from NSF2_Back_Tuck_Somersault_Rep_4.16) ->Filter->RMS []
10.965,1.0051047136,0.2619280923,0.5472170106,0.0285661021,0.8517815550,0.9242047662,10.4932965499,0.2217656029
10.966,0.9746469950,0.2525062184,0.5526710008,0.0312620997,0.8750311756,0.8650278132,10.5006981008,0.2135501932
10.967,0.9716012232,0.2355468456,0.5581249909,0.0332697575,0.9056784028,0.8302178408,10.7018857133,0.1963251179
10.968,0.9716012232,0.2336624708,0.5563069942,0.0324093327,0.8824287822,0.8249963450,10.9613605396,0.1689429108
10.969,0.9807385388,0.2327202834,0.5344910336,0.0289676337,0.8169071241,0.8249963450,11.0719212071,0.1412841156
10.970,1.0020589418,0.2148187231,0.4890411158,0.0278777623,0.8021119110,0.8023698629,11.1122933033,0.1265202993
10.971,0.9868300825,0.1771312279,0.4654071585,0.0289676337,0.7926007026,0.7571168988,11.1522448568,0.1261465318
10.972,0.9929216262,0.1667671667,0.4599531684,0.0298280585,0.7957711054,0.7083829375,11.1588894309,0.1246514618
10.973,1.0446997478,0.1733624783,0.4581351717,0.0298280585,0.7735782857,0.6613894749,11.1651555167,0.1181105305
10.974,1.0051047136,0.1790156026,0.4581351717,0.0295412502,0.7418742576,0.6074340177,11.1762998974,0.1091401105
10.975,0.9594181357,0.1780734152,0.4563171750,0.0295412502,0.7397606557,0.5517380619,11.1703281915,0.1087663430
10.976,1.0172878011,0.1799577900,0.4526811816,0.0295412502,0.7418742576,0.5151875909,10.6769895874,0.1076450405
10.977,1.0660201508,0.1639406045,0.4235932341,0.0298280585,0.7365902529,0.5064850979,9.4591821286,0.1128777855
10.978,1.0812490101,0.1507499812,0.3763253196,0.0324093327,0.7291926464,0.5082255965,9.0941090383,0.1207269030
10.979,1.0842947820,0.1545187307,0.3090594412,0.0369982648,0.7228518407,0.4803776186,9.0483539960,0.1209137868
10.980,1.0995236413,0.1648827919,0.2217955990,0.0450288959,0.7418742576,0.4229411642,8.4362961966,0.1201662518
10.981,1.1482559910,0.1790156026,0.2127056154,0.0559276096,0.8116231194,0.3498402222,7.3736269282,0.1239039268
10.982,1.1726221659,0.1790156026,0.2163416089,0.0662527068,0.8126799204,0.2924037678,7.3054990159,0.1321268118
10.983,1.1665306222,0.1705359162,0.2254315924,0.0734229131,0.8147935222,0.2558532969,7.0213803893,0.1282022531
10.984,1.0782032383,0.1658249793,0.2454295563,0.0765778039,0.8169071241,0.2419293079,6.2996871163,0.1207269030
10.985,1.0020589418,0.1611140424,0.2981514609,0.0785854617,0.8084527166,0.2436698065,6.0275119014,0.1115695992
10.986,1.0020589418,0.1705359162,0.3236034149,0.0794458865,0.7841462951,0.2575937955,6.1383669487,0.1102614130
10.987,1.0081504855,0.1856109143,0.3199674215,0.0803063112,0.7978847072,0.2593342941,6.0843272158,0.1044680167
10.988,1.0477455197,0.1846687269,0.3181494248,0.0814535442,0.8232479297,0.2471508038,5.9064797214,0.1014778767
10.989,1.1056151850,0.1846687269,0.3090594412,0.0820271607,0.8274751335,0.2454103051,5.6988578061,0.1037204817
10.990,1.0995236413,0.1846687269,0.3108774379,0.0823139690,0.7788622904,0.2593342941,5.5577236866,0.1055893192
10.991,1.0964778694,0.1856109143,0.3163314281,0.0823139690,0.8126799204,0.2662962886,5.4510320117,0.1059630867
10.992,1.2000341126,0.1827843522,0.3163314281,0.0820271607,0.8338159391,0.2680367872,5.4849698050,0.1076450405
10.993,1.2518122343,0.1818421648,0.3163314281,0.0820271607,0.8348727400,0.2784797789,5.5030110855,0.1082056917
10.994,1.2731326373,0.1846687269,0.3181494248,0.0820271607,0.8274751335,0.3080682554,5.5165105052,0.1076450405
10.995,1.2944530403,0.1988015376,0.3163314281,0.0820271607,0.8179639250,0.3324352360,5.5684475247,0.1076450405
10.996,1.2548580061,0.2110499736,0.3054234478,0.0826007773,0.8570655597,0.3376567319,5.5548219422,0.1095138780
10.997,1.2365833750,0.2176452853,0.2999694577,0.0837480103,1.1318338033,0.3306947374,5.4750029438,0.1035335980
10.998,1.2213545157,0.2261249717,0.2999694577,0.0851820515,1.4655292670,0.3219922443,5.3881608828,0.0962451317
10.999,1.2244002875,0.2261249717,0.2999694577,0.0854688598,1.5446413852,0.3237327430,5.3709606877,0.0964320154
11.000,1.2122172001,0.2185874727,0.3017874544,0.0843216268,1.5344009841,0.3359162333,4.8551651051,0.0994221554
11.001,1.1421644473,0.2129343484,0.3017874544,0.0828875855,1.5846941407,0.3602832139,4.6937187747,0.0979270854
11.002,1.1147525006,0.2223562222,0.2981514609,0.0814535442,1.8048574798,0.3898716904,4.9549178260,0.0870878279
11.003,1.1543475348,0.2336624708,0.2908794741,0.0814535442,2.0351132679,0.4212006656,5.1230087305,0.0904517354
11.004,1.1665306222,0.2468530941,0.2745175037,0.0846084350,2.1446295490,0.4473081448,5.1406294683,0.1048417842
11.005,1.1665306222,0.2553327806,0.2072516253,0.0869029011,2.1993401335,0.4612321338,5.1167846990,0.1074581567
11.006,1.1665306222,0.2515640311,0.1379859505,0.0900577919,2.2023308801,0.4699346269,5.0272932192,0.1085794592
11.007,1.1787137096,0.2421421572,0.1218057798,0.0937862992,2.1891525725,0.4855991144,4.7233670328,0.1089532267
11.008,1.1939425689,0.2421421572,0.1305321640,0.0960807652,2.1869966986,0.4960421061,4.4476172052,0.1110089480
11.009,1.1482559910,0.2421421572,0.1623471065,0.0975148065,2.1944260091,0.4943016075,4.4747001531,0.1098876455
11.010,1.1238898162,0.2421421572,0.1665284989,0.0980884230,2.2015594155,0.4855991144,4.3640553771,0.1138122043
11.011,1.1147525006,0.2421421572,0.1625289061,0.0980884230,2.2009253349,0.4890801117,4.3992547984,0.1162416930
11.012,0.9898758543,0.2411999699,0.1890716582,0.0978016147,2.1993929735,0.5012636020,4.3381499487,0.1164285768
11.013,1.0051047136,0.2383734077,0.2036156319,0.0980884230,2.2041274417,0.5117065937,4.3578733998,0.1141859718
11.014,1.1482559910,0.2430843446,0.2036156319,0.0980884230,2.2466425434,0.5204090868,4.4304170101,0.1141859718
11.015,1.2030798845,0.2440265320,0.2054336286,0.0980884230,2.2833452400,0.5482570647,4.3312530489,0.1126909018
11.016,1.2152629719,0.2656968418,0.2054336286,0.0986620395,2.2671867536,0.5882885329,4.4184735983,0.1110089480
11.017,1.2244002875,0.2949046506,0.2090696220,0.0992356560,2.1535700849,0.6161365108,4.6713879590,0.1151203905
11.018,1.4101923710,0.3118640235,0.2072516253,0.1000960808,2.0224844967,0.6283200011,4.6821538513,0.1201662518
11.019,1.4985197549,0.3222280847,0.2054336286,0.1009565055,2.0598001378,0.6318009984,4.7331656770,0.1276416018
11.020,1.5015655267,0.3297655838,0.2254315924,0.1000960808,2.0626429323,0.6230985053,4.8892290612,0.1336218818
11.021,1.5015655267,0.3297655838,0.2836074872,0.0969411900,2.0427750747,0.6091745163,5.1019395428,0.1302579743
11.022,1.5198401579,0.3241124595,0.3017874544,0.0929258744,2.0103946940,0.5900290315,4.9992430232,0.1304448581
11.023,1.5594351921,0.3156327730,0.3036054511,0.0886237506,1.9110342699,0.5656620509,5.0886924487,0.1304448581
11.024,1.5898929107,0.3062108992,0.3072414445,0.0831743938,1.7945748067,0.5412950702,5.9998822481,0.1199793680
11.025,1.5929386825,0.3062108992,0.3163314281,0.0782986534,1.7740834365,0.5256305826,6.4565074772,0.1166154605
11.026,1.6386252604,0.3128062109,0.3381473886,0.0742833379,1.8181626036,0.5186685882,6.4380035998,0.1265202993
11.027,1.6934491539,0.3137483983,0.3581453525,0.0696944058,1.8339617776,0.5134470923,6.3410685148,0.1306317418
11.028,1.6812660664,0.3137483983,0.3745073229,0.0662527068,1.8416658565,0.5117065937,6.3153313035,0.1293235556
11.029,1.6751745227,0.3128062109,0.3817793097,0.0633846242,1.8384003416,0.5151875909,6.5503726008,0.1311923931
11.030,1.6751745227,0.3137483983,0.3945052867,0.0622373912,1.8254545301,0.5186685882,6.8086278534,0.1313792768
11.031,1.6812660664,0.3137483983,0.4054132670,0.0642450490,1.8024162697,0.5169280896,7.0190253503,0.1306317418
11.032,1.6843118383,0.3137483983,0.3981412802,0.0676867480,1.7926302930,0.5117065937,7.3212273117,0.1306317418
11.033,1.6051217700,0.3128062109,0.3890512966,0.0699812141,1.7871772002,0.4977826048,7.6616145474,0.1328743468
11.034,1.5107028423,0.3043265245,0.3890512966,0.0705548306,1.7345168095,0.4681941283,7.8040102949,0.1323136956
11.035,1.5015655267,0.2911359011,0.3908692933,0.0702680223,1.6872038315,0.4212006656,7.8180984743,0.1317530443
11.036,1.4954739830,0.2628702796,0.3926872900,0.0688339810,1.6823848193,0.3637642112,7.9065806517,0.1323136956
11.037,1.4680620363,0.2280093465,0.3926872900,0.0665395150,1.6735922355,0.3272137402,7.8841236732,0.1343694168
11.038,1.2944530403,0.2082234115,0.3926872900,0.0625241994,1.5806677291,0.3219922443,7.8771426649,0.1356776031
11.039,1.2396291468,0.2053968493,0.3926872900,0.0582220756,1.4522452793,0.3272137402,7.8381583595,0.1341825331
11.040,1.3157734433,0.2006859124,0.3817793097,0.0562144179,1.4385808432,0.3341757347,7.7106077683,0.1296973231
11.041,1.3858261961,0.1969171629,0.3436013788,0.0542067601,1.3660948669,0.3359162333,7.4606792605,0.1295104393
11.042,1.4193296865,0.1940906007,0.3290574051,0.0513386775,1.1120716257,0.3359162333,7.3748465019,0.1308186256
11.043,1.3431853900,0.1959749755,0.3272394084,0.0493310197,0.8517815550,0.3359162333,7.1239928003,0.1285760206
11.044,1.2883614966,0.1969171629,0.3236034149,0.0493310197,0.8338159391,0.3324352360,6.2887109526,0.1259596481
11.045,1.3127276714,0.1950327881,0.3126954346,0.0493310197,0.7260222435,0.3254732416,5.7875502548,0.1244645781
11.046,1.3249107589,0.1780734152,0.2890614774,0.0476101702,0.5812405152,0.3150302499,5.7405756388,0.1130646693
11.047,1.2853157247,0.1733624783,0.2654275201,0.0441684712,0.5062076487,0.2993657623,5.7438138173,0.1115695992
11.048,1.2883614966,0.1752468531,0.2417935628,0.0418740051,0.4280043794,0.2924037678,5.6972176897,0.1125040180
11.049,1.2914072684,0.1799577900,0.2199776023,0.0413003886,0.4163795691,0.2871822720,5.5287062425,0.1089532267
11.050,1.2914072684,0.1856109143,0.1908896549,0.0421608134,0.4438563934,0.2784797789,5.3405975070,0.1027860630
11.051,1.2822699529,0.1856109143,0.1628925055,0.0424476216,0.4449131944,0.2680367872,5.1056403183,0.1005434579
11.052,1.2761784091,0.1874952891,0.1610745088,0.0390059226,0.4427995925,0.2558532969,4.6794203240,0.0988615042
11.053,1.2822699529,0.1931484134,0.1710734907,0.0352774153,0.4523108009,0.2575937955,4.0330041886,0.1029729467
11.054,1.3462311619,0.2167030979,0.1799816746,0.0338433740,0.5167756581,0.2610747927,3.7007754807,0.1209137868
11.055,1.4924282112,0.2421421572,0.1872536614,0.0338433740,0.5822973161,0.2575937955,3.8774034013,0.1414709994
11.056,1.6508083479,0.2430843446,0.2072516253,0.0338433740,0.5992061311,0.2471508038,3.7932948677,0.1485725819
11.057,1.6721287509,0.2421421572,0.2217955990,0.0332697575,0.5854677190,0.2280053190,3.7260080408,0.1442742556
11.058,1.7086780132,0.2336624708,0.2236135957,0.0326961410,0.6118877424,0.2001573411,3.7007754807,0.1440873719
11.059,1.7421815036,0.2176452853,0.2236135957,0.0321225245,0.8253615316,0.1775308590,3.6923646273,0.1410972319
11.060,1.7787307660,0.2119921610,0.2217955990,0.0315489080,0.8993375972,0.1625625709,3.6713374939,0.1377333244
11.061,1.7909138534,0.2110499736,0.2181596056,0.0321225245,0.9130760094,0.1556005765,3.6629266405,0.1375464406
11.062,1.7635019067,0.2129343484,0.2163416089,0.0321225245,1.0324945152,0.1531638784,3.6292832271,0.1353038356
11.063,1.7604561348,0.2148187231,0.2181596056,0.0318357162,1.1955906038,0.1536860280,3.6208723737,0.1360513706
11.064,1.7604561348,0.2157609105,0.2217955990,0.0309752915,1.2791835579,0.1557746263,3.6713374939,0.1416578831
11.065,1.7360899599,0.2082234115,0.2290675858,0.0304016750,1.3015137617,0.1592556236,3.8774034013,0.1420316506
11.066,1.6843118383,0.2063390367,0.2399755661,0.0301148667,1.4180789050,0.1592556236,3.9573065083,0.1429660694
11.067,1.6477625760,0.2063390367,0.2454295563,0.0298280585,1.4910087376,0.1568189255,3.9446902283,0.1412841156
11.068,1.6508083479,0.2053968493,0.2454295563,0.0298280585,1.5322556782,0.1472461831,3.8563762679,0.1401628131
11.069,1.7421815036,0.2006859124,0.2417935628,0.0306884832,1.5294974277,0.1371512911,3.8017057211,0.1407234644
11.070,1.8244173438,0.1950327881,0.2472475530,0.0298280585,1.5356480092,0.1333221941,3.9026359614,0.1474512794
11.071,1.8335546594,0.1940906007,0.2508835464,0.0260421895,1.5687153105,0.1329740944,4.0918801622,0.1637101657
11.072,1.8518292906,0.1922062260,0.2472475530,0.0224570863,1.5749081640,0.1260120999,4.2909650613,0.1743625395
11.073,1.8792412373,0.1865531017,0.2399755661,0.0212524916,1.5728791062,0.1094773631,4.6225209010,0.1736150045
11.074,1.8152800283,0.1648827919,0.2327035793,0.0209370026,1.5638645942,0.1028634683,4.6279879557,0.1646445845
11.075,1.6477625760,0.1375593578,0.2236135957,0.0211664492,1.5393468125,0.1026894185,4.5659158578,0.1633363982
11.076,1.5167943860,0.1441546695,0.2036156319,0.0223710438,1.5351301767,0.1026894185,4.4293235992,0.1678216082
11.077,1.5289774735,0.1498077938,0.1927076516,0.0225718096,1.5428131195,0.1014710694,4.2012212559,0.1683822595
11.078,1.4863366674,0.1582874802,0.1963436450,0.0232027878,1.5361869777,0.1004267703,4.2212390869,0.1629626307
11.079,1.4071465991,0.1695937288,0.1999796384,0.0229446603,1.4489163563,0.0997305708,4.2431914142,0.1610937932
11.080,1.2974988121,0.1686515414,0.2017976351,0.0213672149,1.4068556790,0.1040818174,4.2485323061,0.1622150957
11.081,1.2244002875,0.1695937288,0.2036156319,0.0202773436,1.4161660953,0.1167874573,4.2554292058,0.1642708170
11.082,1.2091714282,0.1865531017,0.2072516253,0.0204207477,1.3787764781,0.1263601997,4.2437801739,0.1648314682
11.083,1.2122172001,0.2138765358,0.2054336286,0.0205928327,1.2710778947,0.1340183936,4.3309586691,0.1661396545
11.084,1.2122172001,0.2327202834,0.2017976351,0.0206215135,1.1920080486,0.1475942828,4.4315945296,0.1700642133
11.085,1.2122172001,0.2346046582,0.1927076516,0.0206788751,1.1708403258,0.1545562773,4.6323615994,0.1823985408
11.086,1.2122172001,0.2515640311,0.1794362756,0.0208222793,1.0891179094,0.1524676789,4.9160596834,0.1885862618
11.087,1.2122172001,0.2713499661,0.1668920983,0.0209370026,1.0774825311,0.1486385820,5.5882130301,0.1882666906
11.088,1.1726221659,0.2798296525,0.1643469029,0.0209656834,1.0853979701,0.1491607316,6.2260500950,0.1915969590
11.089,1.0264251167,0.2798296525,0.1694372937,0.0192448339,1.0837176566,0.1573410751,6.1716739280,0.1975099609
11.090,0.8680449800,0.2807718399,0.1732550868,0.0168930062,1.1332499165,0.1721353133,6.1053122950,0.1968371794
11.091,0.8619534362,0.2807718399,0.1708916910,0.0155163266,1.1365048634,0.1862333521,6.2890053325,0.1863230996
11.092,0.8619534362,0.2817140273,0.1710734907,0.0159465389,1.1402776427,0.1949358452,6.5354433361,0.1767920283
11.093,0.7827633679,0.2817140273,0.1725278881,0.0167496021,1.1466924244,0.2001573411,6.6388547782,0.1745494233
11.094,0.7492598774,0.2779452778,0.1719824891,0.0180402392,1.1387664174,0.2018978397,6.8961007284,0.1719330508
11.095,0.7553514212,0.2751187156,0.1701644923,0.0179828775,1.1694876206,0.2018978397,6.9987551937,0.1571692344
11.096,0.6761613528,0.2704077787,0.1676192969,0.0167782829,1.1681032114,0.2036383383,7.0971621781,0.1450217906
11.097,0.6213374593,0.2638124670,0.1608927091,0.0170364103,1.1725946154,0.2071193355,7.2421652901,0.1437136044
11.098,0.6670240372,0.2562749680,0.1521663249,0.0169790487,1.1696567088,0.2106003328,7.2503658721,0.1448349069
11.099,0.6731155810,0.2506218437,0.1499847288,0.0186138557,1.1453714233,0.2140813300,7.2276145138,0.1444611394
11.100,0.6457036342,0.2487374689,0.1567113167,0.0221129164,1.1478337694,0.2175623273,7.2682809898,0.1435267206
11.101,0.6274290031,0.2515640311,0.1621653068,0.0250670414,1.1275537595,0.2193028259,7.2614681986,0.1409103481
11.102,0.5908797407,0.2421421572,0.1661648996,0.0268452526,1.0701800366,0.2193028259,7.5081164735,0.1412841156
11.103,0.5939255126,0.2157609105,0.1708916910,0.0292544419,1.0346081171,0.2175623273,7.7997207597,0.1381070919
11.104,0.6365663186,0.1922062260,0.1728914874,0.0306884832,1.0272105105,0.2106003328,7.8287802580,0.1293235556
11.105,0.6913902121,0.1893796638,0.1734368864,0.0306884832,1.0229833068,0.2018978397,7.6656517570,0.1106351805
11.106,0.7279394744,0.1658249793,0.1736186861,0.0304016750,0.9595752506,0.1984168425,7.5419701583,0.1003565742
11.107,0.7340310181,0.1347327957,0.1728914874,0.0304016750,0.8718607728,0.1984168425,7.1776540448,0.1039073655
11.108,0.7340310181,0.1413281073,0.1683464956,0.0301148667,0.8232479297,0.1984168425,6.7261594361,0.0996090392
11.109,0.7309852463,0.1573452928,0.1554387190,0.0304016750,0.8390999438,0.1949358452,6.6836846266,0.0865271766
11.110,0.7309852463,0.1601718550,0.1327137601,0.0301148667,0.7461014613,0.1844928535,6.5907446970,0.0788649429
11.111,0.7127106151,0.1592296676,0.1223511788,0.0304016750,0.6784662014,0.1723093632,6.2403906000,0.0803600129
11.112,0.6578867217,0.1592296676,0.1192605844,0.0318357162,0.6752957986,0.1637809200,5.8272494827,0.0911992704
11.113,0.6517951779,0.1573452928,0.1168971886,0.0324093327,0.6890342108,0.1618663715,5.4490554612,0.0973664342
11.114,0.6517951779,0.1573452928,0.1185333857,0.0324093327,0.7091134286,0.1655214186,5.0698941915,0.0984877367
11.115,0.6517951779,0.1526343559,0.1185333857,0.0338433740,0.6678981920,0.1724834130,4.9021817754,0.0979270854
11.116,0.6578867217,0.1488656064,0.1176243873,0.0341301823,0.6689549930,0.1735277122,4.7136524972,0.0966188992
11.117,0.6335205468,0.1488656064,0.1168971886,0.0338433740,0.6911478126,0.1707429144,4.4799569364,0.0964320154
11.118,0.5756508814,0.1488656064,0.1167153890,0.0335565658,0.7069998267,0.1728315128,4.4302908473,0.0966188992
11.119,0.5421473910,0.1498077938,0.1118067979,0.0324093327,0.7069998267,0.1712650640,4.5579255471,0.1022254117
11.120,0.5391016191,0.1516921685,0.0992626205,0.0304016750,0.6996022201,0.1625625709,4.8966306121,0.1039073655
11.121,0.5391016191,0.1432124821,0.0889000393,0.0281358898,0.6985454192,0.1533379282,5.3631385940,0.1039073655
11.122,0.5695593377,0.1347327957,0.0829006501,0.0268739334,0.6996022201,0.1491607316,5.1342372197,0.1048417842
11.123,0.5543304784,0.1319062335,0.0781738587,0.0247228715,0.7165110351,0.1479423825,4.6160445439,0.1055893192
11.124,0.5360558473,0.1309640461,0.0814462527,0.0237764043,0.7302494473,0.1460278341,4.5603226403,0.1035335980
11.125,0.4995065850,0.1319062335,0.0845368472,0.0257840621,0.7387038548,0.1441132856,4.5712146954,0.1048417842
11.126,0.4477284633,0.1385015452,0.0901726370,0.0263576786,0.7915439016,0.1439392357,4.4154877454,0.1050286680
11.127,0.4355453759,0.1441546695,0.0958084268,0.0264150402,0.8718607728,0.1420246872,4.2203980016,0.1027860630
11.128,0.4385911478,0.1243687345,0.0968992248,0.0265584444,0.8697471709,0.1390658396,4.0372096153,0.1020385280
11.129,0.4416369196,0.1092937363,0.0965356255,0.0270460184,0.8433271475,0.1350626928,4.0245933352,0.1018516442
11.130,0.4446826915,0.1083515490,0.0956266271,0.0274475499,0.8517815550,0.1333221941,3.9951553485,0.1001696904
11.131,0.4660030945,0.1102359237,0.0954448274,0.0267018485,0.9585184496,0.1352367426,3.9993607751,0.0940025267
11.132,0.4812319538,0.1168312354,0.0954448274,0.0249236373,1.3108875860,0.1399360889,4.0035662018,0.0835370366
11.133,0.4751404101,0.1205999849,0.0943540294,0.0248662757,1.6396160854,0.1381955903,4.0372096153,0.0753141516
11.134,0.4599115508,0.1205999849,0.0921724334,0.0245794674,1.6726833867,0.1310595459,4.0372096153,0.0768092216
11.135,0.4477284633,0.1205999849,0.0919906337,0.0231454261,1.6734125793,0.1214868035,4.1675778424,0.0852189904
11.136,0.4385911478,0.1205999849,0.0919906337,0.0272181033,1.7458668515,0.1174836567,5.0837720995,0.0874615954
11.137,0.4385911478,0.1205999849,0.0910816353,0.0324093327,1.8334967852,0.1160912578,5.7929752553,0.0874615954
11.138,0.4385911478,0.1196577975,0.0899908373,0.0326961410,1.8813275956,0.1166134074,5.8283428937,0.0854058741
11.139,0.4385911478,0.1149468606,0.0905362363,0.0326961410,1.9087093079,0.1274044988,5.7668595556,0.0799862454
11.140,0.4385911478,0.1121202985,0.0907180360,0.0326961410,1.9148176173,0.1462018839,5.4364391811,0.0796124779
11.141,0.4233622885,0.1130624859,0.0883546403,0.0324093327,1.9160223704,0.1568189255,5.1213686141,0.0794255941
11.142,0.3837672543,0.1130624859,0.0814462527,0.0324093327,1.9166670189,0.1596037233,5.1098457449,0.0771829891
11.143,0.3868130262,0.1130624859,0.0756286633,0.0324093327,1.9142469448,0.1580372745,5.1352044678,0.0760616866
11.144,0.3441722201,0.1130624859,0.0732652675,0.0321225245,1.9213063750,0.1549043770,5.0039951553,0.0760616866
