X [],R.RA: EMG 1 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.ES: EMG 2 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.IL: EMG 3 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.GMax: EMG 4 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.RF: EMG 5 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.BF: EMG 6 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.TA&IO: EMG 7 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS [],R.MF: EMG 8 (from NSF1.1_Back_Tuck_Somersault_Rep_1.5) ->Filter->RMS []
14.154,4.72915E-06,1.09634E-06,1.1733E-05,5.23085E-06,1.84487E-06,3.25312E-05,4.78944E-05,2.66753E-05
14.155,5.89173E-06,1.07352E-06,1.14315E-05,5.11276E-06,1.84141E-06,3.33828E-05,4.79876E-05,2.65449E-05
14.156,7.05947E-06,1.07871E-06,1.14652E-05,5.09805E-06,1.79126E-06,3.35672E-05,4.85173E-05,2.64776E-05
14.157,7.58441E-06,1.09131E-06,1.16871E-05,5.36391E-06,1.85624E-06,3.25264E-05,4.91924E-05,2.63388E-05
14.158,7.65609E-06,1.0559E-06,1.16344E-05,5.63E-06,1.83237E-06,3.16028E-05,4.92747E-05,2.61194E-05
14.159,7.62228E-06,9.29704E-07,1.16293E-05,5.69836E-06,1.8351E-06,3.16109E-05,4.88305E-05,2.54722E-05
14.16,7.57495E-06,8.84817E-07,1.14033E-05,5.67858E-06,1.78224E-06,3.15294E-05,4.76396E-05,2.43098E-05
14.161,7.61959E-06,8.75839E-07,1.08111E-05,5.71286E-06,1.73363E-06,3.14782E-05,4.64508E-05,2.35738E-05
14.162,7.82691E-06,1.00592E-06,1.07378E-05,5.99099E-06,1.74503E-06,3.14504E-05,4.60871E-05,2.27252E-05
14.163,8.00409E-06,1.3149E-06,9.995E-06,6.19925E-06,1.70495E-06,3.14282E-05,4.60491E-05,2.48763E-05
14.164,8.06127E-06,1.32498E-06,8.57025E-06,5.9578E-06,1.64341E-06,3.14279E-05,4.53367E-05,3.0481E-05
14.165,8.00911E-06,1.31114E-06,8.29038E-06,5.90149E-06,1.64225E-06,3.14229E-05,4.40762E-05,3.50735E-05
14.166,8.0574E-06,1.30882E-06,6.73406E-06,6.523E-06,1.57089E-06,3.14487E-05,4.33294E-05,3.56513E-05
14.167,8.27254E-06,1.31397E-06,6.3435E-06,6.8831E-06,1.56829E-06,3.17093E-05,4.34623E-05,4.1432E-05
14.168,8.79932E-06,1.31361E-06,6.06244E-06,7.08E-06,1.5376E-06,3.22935E-05,4.14528E-05,4.85165E-05
14.169,9.47894E-06,1.3494E-06,6.03066E-06,7.38162E-06,1.53378E-06,3.31153E-05,3.98493E-05,5.18566E-05
14.17,1.01908E-05,1.35616E-06,6.05063E-06,7.62323E-06,1.53141E-06,3.37535E-05,3.97108E-05,5.25826E-05
14.171,1.09361E-05,1.35604E-06,6.32217E-06,7.91605E-06,1.55428E-06,3.397E-05,3.82225E-05,5.25599E-05
14.172,1.15901E-05,1.34918E-06,6.37095E-06,8.16722E-06,1.31873E-06,3.10984E-05,3.44949E-05,5.19783E-05
14.173,1.20726E-05,1.30011E-06,6.16267E-06,8.03381E-06,1.11274E-06,2.89281E-05,2.89984E-05,5.12983E-05
14.174,1.23223E-05,1.33351E-06,5.47056E-06,7.85979E-06,1.11065E-06,2.92068E-05,2.31191E-05,5.19678E-05
14.175,1.21645E-05,1.31115E-06,6.25135E-06,7.85433E-06,1.14344E-06,2.92511E-05,2.21405E-05,5.26443E-05
14.176,1.18954E-05,1.36446E-06,7.69131E-06,7.87947E-06,1.17928E-06,2.73943E-05,2.27925E-05,5.28427E-05
14.177,1.18577E-05,1.3707E-06,7.73213E-06,8.03332E-06,1.19615E-06,2.62105E-05,2.17908E-05,5.27235E-05
14.178,1.19494E-05,1.43364E-06,7.9133E-06,8.61237E-06,1.18305E-06,3.36986E-05,2.00938E-05,5.26101E-05
14.179,1.2146E-05,1.52085E-06,1.02222E-05,9.42356E-06,1.11385E-06,4.19102E-05,1.79925E-05,5.27552E-05
14.18,1.22234E-05,1.52116E-06,1.12734E-05,1.02492E-05,1.11933E-06,4.63649E-05,1.57256E-05,5.31532E-05
14.181,1.21771E-05,1.51096E-06,1.16765E-05,1.09712E-05,1.12351E-06,4.84196E-05,1.53112E-05,5.35268E-05
14.182,1.21274E-05,1.4005E-06,1.19511E-05,1.12051E-05,1.24788E-06,4.96007E-05,2.06879E-05,5.42374E-05
14.183,1.24125E-05,1.2214E-06,1.19674E-05,1.12266E-05,1.33892E-06,4.97435E-05,2.64882E-05,5.35109E-05
14.184,1.32582E-05,1.26415E-06,1.23034E-05,1.13626E-05,1.39997E-06,5.07422E-05,2.72718E-05,5.01976E-05
14.185,1.44714E-05,1.26634E-06,1.28293E-05,1.13066E-05,1.47948E-06,5.1098E-05,2.8592E-05,4.63996E-05
14.186,1.5977E-05,1.27863E-06,1.30657E-05,1.09359E-05,1.47305E-06,5.11142E-05,3.44383E-05,4.56756E-05
14.187,1.75408E-05,1.27343E-06,1.30724E-05,1.07176E-05,1.45917E-06,5.10499E-05,4.3034E-05,4.09135E-05
14.188,1.89128E-05,1.27606E-06,1.31715E-05,1.05442E-05,1.45932E-06,5.06935E-05,5.09631E-05,3.35239E-05
14.189,2.0242E-05,1.25021E-06,1.324E-05,1.02451E-05,1.51273E-06,5.01618E-05,5.30643E-05,2.97131E-05
14.19,2.14234E-05,1.22993E-06,1.35649E-05,1.00165E-05,1.52853E-06,4.98761E-05,5.31713E-05,3.19707E-05
14.191,2.23401E-05,1.23886E-06,1.35154E-05,9.79176E-06,1.6776E-06,5.04661E-05,5.55832E-05,3.50276E-05
14.192,2.31626E-05,1.26505E-06,1.39143E-05,9.55632E-06,1.71209E-06,5.14907E-05,6.00983E-05,3.58457E-05
14.193,2.38229E-05,1.25802E-06,1.41255E-05,9.47033E-06,1.72333E-06,5.29492E-05,6.39043E-05,3.55823E-05
14.194,2.42381E-05,1.2359E-06,1.41981E-05,9.47996E-06,1.73227E-06,5.31072E-05,6.65474E-05,3.40796E-05
14.195,2.44086E-05,1.38401E-06,1.38246E-05,9.51281E-06,1.79308E-06,5.16961E-05,6.87996E-05,3.31493E-05
14.196,2.43424E-05,1.44629E-06,1.31019E-05,9.47575E-06,1.97739E-06,5.19138E-05,7.04493E-05,3.33471E-05
14.197,2.42212E-05,1.45684E-06,1.29337E-05,9.25908E-06,1.90664E-06,5.28255E-05,7.16594E-05,3.36767E-05
14.198,2.41403E-05,1.41196E-06,1.26873E-05,8.72582E-06,1.92024E-06,4.88384E-05,7.2297E-05,3.4382E-05
14.199,2.40886E-05,1.38663E-06,1.09237E-05,7.84498E-06,1.92423E-06,4.19606E-05,7.24667E-05,3.51687E-05
14.2,2.42765E-05,1.46169E-06,9.87265E-06,6.72673E-06,1.91947E-06,3.70464E-05,7.24162E-05,3.52629E-05
14.201,2.46409E-05,1.48928E-06,9.32708E-06,5.40036E-06,1.90986E-06,3.45287E-05,7.24138E-05,3.47256E-05
14.202,2.50992E-05,1.48762E-06,8.88306E-06,4.5174E-06,1.82098E-06,3.32485E-05,7.13146E-05,3.36365E-05
14.203,2.56475E-05,1.43916E-06,8.85504E-06,4.01754E-06,1.76936E-06,3.35606E-05,6.94757E-05,3.37672E-05
14.204,2.61717E-05,1.44531E-06,8.31393E-06,3.50151E-06,1.73413E-06,3.23341E-05,6.91524E-05,3.55851E-05
14.205,2.67076E-05,1.45589E-06,7.47622E-06,3.26493E-06,1.65283E-06,3.19595E-05,6.85424E-05,3.78365E-05
14.206,2.70624E-05,1.45213E-06,7.18917E-06,3.70832E-06,1.65188E-06,3.20272E-05,6.58868E-05,4.12856E-05
14.207,2.71655E-05,1.45311E-06,7.31612E-06,4.79106E-06,1.69211E-06,3.18841E-05,6.06433E-05,4.42458E-05
14.208,2.7081E-05,1.45244E-06,7.32608E-06,5.33658E-06,1.70483E-06,3.18817E-05,5.48147E-05,4.40948E-05
14.209,2.67193E-05,1.45344E-06,7.2673E-06,5.31295E-06,1.67465E-06,3.19047E-05,5.45607E-05,4.3463E-05
14.21,2.62822E-05,1.45834E-06,6.61792E-06,5.32638E-06,1.65162E-06,3.17276E-05,5.6855E-05,4.44138E-05
14.211,2.57981E-05,1.47622E-06,6.46056E-06,5.32912E-06,1.51269E-06,3.03856E-05,5.6528E-05,4.397E-05
14.212,2.51726E-05,1.48489E-06,5.57028E-06,5.4822E-06,1.61188E-06,2.87029E-05,5.33316E-05,4.39517E-05
14.213,2.4574E-05,1.50132E-06,5.05713E-06,5.73712E-06,1.6166E-06,2.58848E-05,4.94477E-05,4.474E-05
14.214,2.41539E-05,1.48891E-06,4.83806E-06,5.8479E-06,1.62198E-06,2.47588E-05,4.59057E-05,4.50597E-05
14.215,2.39294E-05,1.37714E-06,4.73742E-06,5.83453E-06,1.59155E-06,2.39678E-05,4.23764E-05,4.5557E-05
14.216,2.38448E-05,1.28468E-06,4.46536E-06,6.02026E-06,1.43367E-06,2.0318E-05,3.85439E-05,4.64367E-05
14.217,2.3825E-05,1.25603E-06,4.17071E-06,6.10222E-06,1.41002E-06,1.6285E-05,3.57526E-05,4.74103E-05
14.218,2.38329E-05,1.21745E-06,4.07055E-06,5.94633E-06,1.38284E-06,1.47937E-05,3.44434E-05,4.91392E-05
14.219,2.38462E-05,1.18193E-06,3.97063E-06,6.13047E-06,1.37925E-06,1.51527E-05,3.41426E-05,5.19864E-05
14.22,2.37691E-05,1.1417E-06,3.89602E-06,6.23125E-06,1.37953E-06,1.52443E-05,3.4155E-05,5.46073E-05
14.221,2.35842E-05,1.11768E-06,3.89561E-06,6.27E-06,1.37757E-06,1.47067E-05,3.39702E-05,5.576E-05
14.222,2.32588E-05,1.10026E-06,3.88647E-06,6.4781E-06,1.37182E-06,1.36791E-05,3.34868E-05,5.61968E-05
14.223,2.26837E-05,1.10094E-06,3.92279E-06,6.8994E-06,1.32016E-06,1.24145E-05,3.33589E-05,5.66287E-05
14.224,2.18627E-05,1.12944E-06,4.01657E-06,7.44874E-06,1.31556E-06,1.16596E-05,3.33374E-05,5.64406E-05
14.225,2.07138E-05,1.1323E-06,4.06396E-06,8.02959E-06,1.32749E-06,1.11179E-05,3.32804E-05,5.52031E-05
14.226,1.93891E-05,1.13198E-06,4.0296E-06,8.51293E-06,1.34549E-06,1.07646E-05,3.3253E-05,5.29811E-05
14.227,1.80273E-05,1.13421E-06,3.74054E-06,8.51229E-06,1.29622E-06,1.07408E-05,3.2993E-05,5.05078E-05
14.228,1.66846E-05,1.13336E-06,3.39986E-06,8.50283E-06,1.33186E-06,1.06989E-05,3.17659E-05,4.98417E-05
14.229,1.54941E-05,1.12584E-06,3.34402E-06,8.57683E-06,1.33813E-06,1.06282E-05,2.86013E-05,4.94501E-05
14.23,1.42998E-05,1.14911E-06,3.52647E-06,8.56233E-06,1.42124E-06,1.04691E-05,2.35481E-05,4.63381E-05
14.231,1.32904E-05,1.11624E-06,3.62774E-06,8.56287E-06,1.42346E-06,1.01025E-05,1.84016E-05,4.45048E-05
14.232,1.25849E-05,1.07067E-06,3.5827E-06,8.43642E-06,1.27822E-06,8.88206E-06,1.34245E-05,4.38735E-05
14.233,1.20817E-05,1.03695E-06,4.1732E-06,8.2342E-06,1.25725E-06,7.66111E-06,1.07735E-05,4.30274E-05
14.234,1.18179E-05,1.02619E-06,4.72181E-06,8.13134E-06,1.25203E-06,7.73174E-06,1.0721E-05,4.27131E-05
14.235,1.19089E-05,9.83938E-07,4.78913E-06,8.08644E-06,1.20183E-06,7.80257E-06,1.10104E-05,4.21626E-05
14.236,1.21375E-05,9.67684E-07,5.10745E-06,7.91401E-06,1.08284E-06,7.71008E-06,1.14577E-05,4.08367E-05
14.237,1.23638E-05,9.65741E-07,5.60356E-06,7.77828E-06,1.20861E-06,7.58186E-06,1.18457E-05,3.95143E-05
14.238,1.26158E-05,9.63058E-07,6.09915E-06,7.71706E-06,1.2334E-06,7.82033E-06,1.30561E-05,3.64518E-05
14.239,1.27071E-05,9.03071E-07,6.37625E-06,7.5223E-06,1.30759E-06,8.70714E-06,1.52723E-05,3.05427E-05
14.24,1.24934E-05,8.50356E-07,6.60949E-06,7.43788E-06,1.31347E-06,1.11011E-05,1.54913E-05,2.46427E-05
14.241,1.21359E-05,8.45442E-07,6.63001E-06,7.4113E-06,1.30747E-06,1.20768E-05,1.61459E-05,2.21289E-05
14.242,1.16995E-05,9.18854E-07,6.6662E-06,7.23018E-06,1.35377E-06,1.2184E-05,1.63934E-05,2.1079E-05
14.243,1.11632E-05,8.59641E-07,6.77359E-06,6.82862E-06,1.36326E-06,1.21033E-05,1.633E-05,1.85251E-05
14.244,1.0465E-05,7.65887E-07,6.71569E-06,6.22746E-06,1.40129E-06,1.21943E-05,1.66619E-05,1.68215E-05
14.245,9.74075E-06,8.66236E-07,6.66067E-06,5.48691E-06,1.39831E-06,1.2645E-05,1.67943E-05,1.853E-05
14.246,9.09731E-06,8.78998E-07,6.6872E-06,4.39818E-06,1.38288E-06,1.27592E-05,1.67743E-05,2.03645E-05
14.247,8.74199E-06,8.9235E-07,6.8506E-06,3.17807E-06,1.42275E-06,1.34593E-05,1.72467E-05,2.07727E-05
14.248,8.77977E-06,9.12328E-07,7.0396E-06,2.13298E-06,1.62505E-06,1.38449E-05,1.74407E-05,2.14665E-05
14.249,8.81762E-06,9.03414E-07,7.00663E-06,1.74279E-06,1.71783E-06,1.3993E-05,1.73546E-05,2.26629E-05
14.25,8.8582E-06,8.68576E-07,7.16242E-06,1.81687E-06,1.81693E-06,1.41005E-05,1.72238E-05,2.33444E-05
14.251,8.84019E-06,8.6805E-07,7.19103E-06,1.84656E-06,1.8913E-06,1.38679E-05,1.68719E-05,2.38045E-05
14.252,8.70458E-06,8.74795E-07,7.1523E-06,2.15306E-06,1.9593E-06,1.34895E-05,1.67434E-05,2.39609E-05
14.253,8.56535E-06,9.00395E-07,6.91243E-06,2.93273E-06,1.97392E-06,1.37186E-05,1.68E-05,2.41218E-05
14.254,8.31999E-06,8.91242E-07,6.6583E-06,3.47735E-06,2.02139E-06,1.41183E-05,1.70691E-05,2.42318E-05
14.255,7.83743E-06,8.96323E-07,6.60788E-06,3.68183E-06,2.03471E-06,1.43794E-05,1.7246E-05,2.38448E-05
14.256,7.38578E-06,8.61735E-07,6.616E-06,3.71517E-06,2.17693E-06,1.43997E-05,1.70635E-05,2.35715E-05
14.257,7.00222E-06,8.55146E-07,6.24089E-06,3.80542E-06,2.12284E-06,1.47066E-05,1.68917E-05,2.35572E-05
14.258,6.5087E-06,8.56127E-07,5.77309E-06,4.25104E-06,2.17785E-06,1.46688E-05,1.60958E-05,2.34281E-05
14.259,6.08514E-06,8.63594E-07,5.56184E-06,4.95126E-06,2.16933E-06,1.39548E-05,1.37891E-05,2.37781E-05
14.26,5.92543E-06,8.44524E-07,5.34084E-06,5.78276E-06,2.16436E-06,1.23549E-05,1.3404E-05,2.39571E-05
14.261,5.93154E-06,8.74641E-07,5.31208E-06,6.41708E-06,2.1742E-06,1.48611E-05,1.26529E-05,2.36859E-05
14.262,6.04711E-06,8.16903E-07,5.26847E-06,6.9373E-06,2.19189E-06,2.10511E-05,1.22817E-05,2.34909E-05
14.263,6.22752E-06,8.13374E-07,5.10092E-06,7.28375E-06,2.19182E-06,2.15859E-05,1.22689E-05,2.32866E-05
14.264,6.47494E-06,7.80367E-07,5.06495E-06,7.68003E-06,2.15728E-06,2.3369E-05,1.2008E-05,2.2272E-05
14.265,6.68887E-06,6.25272E-07,5.00686E-06,7.94259E-06,2.15263E-06,2.51622E-05,1.19415E-05,2.03347E-05
14.266,6.70086E-06,6.02622E-07,4.94159E-06,8.26604E-06,2.18445E-06,2.65433E-05,1.17294E-05,1.92676E-05
14.267,6.39668E-06,5.77962E-07,4.89589E-06,8.57628E-06,2.16782E-06,2.86011E-05,1.08533E-05,2.05426E-05
14.268,5.71745E-06,5.56232E-07,4.68278E-06,8.58987E-06,2.02734E-06,3.14081E-05,1.03763E-05,2.12311E-05
14.269,5.03128E-06,5.67152E-07,5.10707E-06,8.62957E-06,1.96339E-06,3.34919E-05,1.03376E-05,2.07285E-05
14.27,4.4724E-06,5.65715E-07,7.54849E-06,8.75109E-06,1.8087E-06,3.42033E-05,1.02707E-05,2.00806E-05
14.271,4.17411E-06,5.7864E-07,8.16774E-06,8.96081E-06,1.69406E-06,3.4249E-05,1.02471E-05,1.95167E-05
14.272,4.09118E-06,5.9137E-07,8.34158E-06,9.12593E-06,1.61412E-06,3.47663E-05,9.84066E-06,1.96866E-05
14.273,3.96143E-06,6.00078E-07,8.29972E-06,9.13815E-06,1.60426E-06,3.75481E-05,9.34223E-06,2.03828E-05
14.274,3.88921E-06,6.06901E-07,8.2717E-06,9.0484E-06,1.53325E-06,4.10736E-05,8.57878E-06,2.0866E-05
14.275,3.87952E-06,5.9669E-07,8.26115E-06,8.96973E-06,1.49679E-06,4.37351E-05,8.02004E-06,2.09696E-05
14.276,3.98419E-06,6.19793E-07,8.06209E-06,8.97946E-06,1.27182E-06,4.53675E-05,8.75894E-06,2.2336E-05
14.277,4.14608E-06,6.67167E-07,8.04181E-06,8.94312E-06,1.25285E-06,4.6726E-05,1.05246E-05,2.27015E-05
14.278,4.24598E-06,6.67882E-07,8.03429E-06,8.80837E-06,1.14903E-06,4.97191E-05,1.11032E-05,2.27011E-05
14.279,4.32667E-06,6.5451E-07,7.98789E-06,8.58807E-06,1.14759E-06,5.13084E-05,1.12266E-05,2.3008E-05
14.28,4.42469E-06,6.57961E-07,7.97685E-06,8.32171E-06,1.22594E-06,5.13647E-05,1.12389E-05,2.36235E-05
14.281,4.42782E-06,6.05426E-07,8.05571E-06,8.12979E-06,1.44234E-06,5.24494E-05,1.13366E-05,2.37954E-05
14.282,4.28991E-06,5.96828E-07,8.20319E-06,7.86729E-06,1.46818E-06,5.33428E-05,1.15611E-05,2.38935E-05
14.283,4.05405E-06,6.22604E-07,8.27323E-06,7.62749E-06,1.47095E-06,5.53336E-05,1.18072E-05,2.38737E-05
14.284,3.65875E-06,6.29113E-07,8.34917E-06,7.33637E-06,1.46973E-06,5.51576E-05,1.22415E-05,2.37902E-05
14.285,3.23975E-06,6.3731E-07,8.33288E-06,7.02283E-06,1.48576E-06,5.43136E-05,1.30926E-05,2.34598E-05
14.286,3.0441E-06,6.34464E-07,8.40996E-06,6.63378E-06,1.44259E-06,5.36348E-05,1.40785E-05,2.20405E-05
14.287,3.00132E-06,6.68205E-07,8.79227E-06,6.26231E-06,1.48505E-06,5.24509E-05,1.48506E-05,1.97301E-05
14.288,2.95677E-06,6.74331E-07,8.80485E-06,6.29233E-06,1.42652E-06,5.08779E-05,1.52163E-05,1.84435E-05
14.289,2.9399E-06,6.68704E-07,8.58127E-06,6.25916E-06,1.38054E-06,4.96019E-05,1.55883E-05,1.8296E-05
14.29,2.94661E-06,6.61857E-07,6.27288E-06,6.06786E-06,1.39992E-06,4.92145E-05,1.61897E-05,1.84504E-05
14.291,2.89109E-06,6.54783E-07,5.33859E-06,5.75363E-06,1.41056E-06,4.92375E-05,1.62826E-05,1.85283E-05
14.292,2.75819E-06,6.396E-07,5.09814E-06,5.37417E-06,1.40583E-06,4.88612E-05,1.71868E-05,1.83825E-05
14.293,2.6912E-06,6.09776E-07,4.95012E-06,4.97102E-06,1.39408E-06,4.67037E-05,1.94237E-05,1.78756E-05
14.294,2.67815E-06,6.06968E-07,4.8371E-06,4.78606E-06,1.49544E-06,4.35029E-05,2.11335E-05,1.77068E-05
14.295,2.63087E-06,6.54008E-07,4.93899E-06,4.81853E-06,1.63534E-06,4.07549E-05,2.26358E-05,1.81624E-05
14.296,2.56175E-06,6.65203E-07,5.68303E-06,4.79772E-06,1.64816E-06,3.89801E-05,2.41602E-05,1.6347E-05
14.297,2.3798E-06,6.50139E-07,5.94796E-06,4.78801E-06,1.64741E-06,3.728E-05,2.47806E-05,1.55576E-05
14.298,2.18666E-06,6.54689E-07,6.13497E-06,4.65285E-06,1.6485E-06,3.31456E-05,2.51819E-05,1.55286E-05
14.299,1.96327E-06,6.68161E-07,6.84974E-06,4.37624E-06,1.61594E-06,3.0594E-05,2.5301E-05,1.4496E-05
14.3,1.72725E-06,6.81377E-07,7.59525E-06,3.85111E-06,1.63489E-06,3.0409E-05,2.66509E-05,1.28796E-05
14.301,1.64991E-06,6.76168E-07,7.59982E-06,3.23104E-06,1.47775E-06,2.72274E-05,2.89747E-05,1.22484E-05
14.302,1.74785E-06,6.66207E-07,7.45614E-06,2.77662E-06,1.47694E-06,2.11341E-05,3.18466E-05,1.21981E-05
14.303,1.81292E-06,6.49046E-07,7.44203E-06,2.61787E-06,1.59195E-06,1.45076E-05,3.42872E-05,1.22197E-05
14.304,1.87849E-06,6.42188E-07,7.40989E-06,2.49138E-06,1.69469E-06,1.21052E-05,3.54401E-05,1.22941E-05
14.305,1.88775E-06,6.67765E-07,7.43615E-06,3.03517E-06,1.74063E-06,1.19058E-05,3.5698E-05,1.24089E-05
14.306,1.92509E-06,6.70277E-07,7.355E-06,3.61037E-06,1.7421E-06,1.20921E-05,3.54913E-05,1.27204E-05
14.307,1.93709E-06,7.06561E-07,7.0956E-06,3.59526E-06,1.73336E-06,1.23725E-05,3.515E-05,1.2667E-05
14.308,1.93722E-06,7.53491E-07,7.34834E-06,3.81959E-06,1.72692E-06,1.23168E-05,3.51012E-05,1.21971E-05
14.309,1.93583E-06,7.54489E-07,7.36723E-06,3.94648E-06,1.77685E-06,1.21558E-05,3.49154E-05,1.12859E-05
14.31,1.91918E-06,7.75841E-07,7.68077E-06,4.12516E-06,1.78572E-06,1.19291E-05,3.47594E-05,1.19548E-05
14.311,1.94828E-06,7.90993E-07,7.95157E-06,4.40587E-06,1.89206E-06,1.19225E-05,3.47443E-05,1.43311E-05
14.312,1.94937E-06,7.90264E-07,7.98713E-06,4.48513E-06,1.9258E-06,1.19957E-05,3.43411E-05,1.4775E-05
14.313,1.94847E-06,7.83739E-07,8.85596E-06,4.48922E-06,1.94225E-06,1.20432E-05,3.32629E-05,1.42481E-05
14.314,1.89784E-06,8.17223E-07,9.68175E-06,4.50065E-06,1.90564E-06,1.21377E-05,3.33611E-05,1.36047E-05
14.315,1.88382E-06,7.83632E-07,1.05894E-05,4.80527E-06,1.81255E-06,1.23327E-05,3.3786E-05,1.28003E-05
14.316,1.7403E-06,7.57933E-07,1.18881E-05,5.07376E-06,1.80534E-06,1.22586E-05,3.34218E-05,1.32531E-05
14.317,1.6037E-06,7.34963E-07,1.18899E-05,5.2606E-06,1.8206E-06,1.39586E-05,3.27738E-05,1.60562E-05
14.318,1.56568E-06,7.2879E-07,1.19031E-05,5.76827E-06,1.82709E-06,1.7321E-05,3.2442E-05,1.95917E-05
14.319,1.64055E-06,7.55015E-07,1.1552E-05,6.40464E-06,1.82634E-06,2.11375E-05,3.23619E-05,2.16181E-05
14.32,1.7619E-06,8.13071E-07,1.11852E-05,6.94406E-06,1.78237E-06,2.29112E-05,3.27276E-05,2.27624E-05
14.321,1.80005E-06,8.38792E-07,1.12576E-05,7.16882E-06,1.80378E-06,2.26308E-05,3.23143E-05,2.39109E-05
14.322,1.79282E-06,8.33888E-07,1.12541E-05,7.19568E-06,1.74747E-06,2.26003E-05,2.99547E-05,2.4187E-05
14.323,1.70493E-06,8.49396E-07,1.12368E-05,7.17024E-06,1.6806E-06,2.43236E-05,2.71855E-05,2.4204E-05
14.324,1.6628E-06,8.68089E-07,1.12407E-05,7.10251E-06,1.58243E-06,2.61784E-05,2.54276E-05,2.46733E-05
14.325,1.72598E-06,8.71595E-07,1.13234E-05,6.92076E-06,1.53324E-06,2.75396E-05,2.70407E-05,2.5335E-05
14.326,1.69921E-06,8.79843E-07,1.13379E-05,7.05652E-06,1.53275E-06,2.8584E-05,3.13175E-05,2.56151E-05
14.327,1.72092E-06,8.33947E-07,1.11243E-05,7.53268E-06,1.47854E-06,2.9374E-05,3.24462E-05,2.56804E-05
14.328,1.75352E-06,7.78013E-07,1.08935E-05,7.84252E-06,1.48319E-06,2.96784E-05,3.30981E-05,2.56157E-05
14.329,1.76593E-06,7.74294E-07,1.08515E-05,8.2518E-06,1.44009E-06,2.96743E-05,3.4577E-05,2.60594E-05
14.33,1.86675E-06,7.54018E-07,1.0671E-05,8.5955E-06,1.47949E-06,2.95616E-05,3.46174E-05,2.61203E-05
14.331,1.92689E-06,7.33969E-07,1.05239E-05,8.6968E-06,1.33227E-06,2.94576E-05,3.48997E-05,2.48901E-05
14.332,1.97874E-06,7.5784E-07,1.04885E-05,8.8012E-06,1.3011E-06,2.94627E-05,3.4878E-05,2.44609E-05
14.333,2.26721E-06,7.81245E-07,1.00336E-05,8.80857E-06,1.42984E-06,2.9505E-05,3.47711E-05,2.44473E-05
14.334,2.47208E-06,7.44666E-07,9.88905E-06,8.84803E-06,1.39582E-06,3.04617E-05,3.38276E-05,2.43738E-05
14.335,2.60617E-06,7.42107E-07,9.11603E-06,8.75162E-06,1.38931E-06,3.05783E-05,3.24707E-05,2.44377E-05
14.336,2.74635E-06,7.43463E-07,6.7968E-06,8.73746E-06,1.37261E-06,3.27311E-05,3.14845E-05,2.50223E-05
14.337,2.83839E-06,7.51434E-07,6.57202E-06,8.79797E-06,1.35158E-06,3.57619E-05,3.18891E-05,2.4491E-05
14.338,2.87258E-06,7.80527E-07,6.62616E-06,8.59294E-06,1.3423E-06,3.72857E-05,3.41775E-05,2.19623E-05
14.339,2.83651E-06,7.84628E-07,6.68292E-06,8.1521E-06,1.32873E-06,3.66615E-05,3.60595E-05,2.01689E-05
14.34,2.75447E-06,7.25576E-07,6.45089E-06,7.72112E-06,1.29594E-06,3.57184E-05,3.59077E-05,1.92016E-05
14.341,2.66786E-06,7.52112E-07,6.21348E-06,7.50137E-06,1.2269E-06,3.59336E-05,3.50809E-05,1.80326E-05
14.342,2.5698E-06,7.52427E-07,6.19905E-06,7.47528E-06,1.27991E-06,3.62092E-05,3.46388E-05,1.7978E-05
14.343,2.62929E-06,7.3198E-07,6.15129E-06,7.48547E-06,1.21279E-06,3.50655E-05,3.51007E-05,1.88788E-05
14.344,2.84458E-06,7.02306E-07,6.07951E-06,7.49181E-06,1.23525E-06,3.38033E-05,3.56187E-05,1.85018E-05
14.345,3.01786E-06,7.0374E-07,5.85285E-06,7.43519E-06,1.25796E-06,3.27129E-05,3.37792E-05,1.75399E-05
14.346,3.097E-06,7.23493E-07,5.72514E-06,6.99003E-06,1.25335E-06,3.17528E-05,2.95338E-05,1.69242E-05
14.347,3.08722E-06,7.28612E-07,5.79413E-06,6.44408E-06,1.25657E-06,3.08184E-05,2.82491E-05,1.68662E-05
14.348,3.19215E-06,8.06008E-07,6.13679E-06,5.8662E-06,1.31802E-06,3.02795E-05,2.73383E-05,1.68473E-05
14.349,3.39794E-06,8.16129E-07,6.34055E-06,5.19955E-06,1.32242E-06,3.03647E-05,2.54921E-05,1.61003E-05
14.35,3.66194E-06,8.1522E-07,6.27789E-06,4.53827E-06,1.2447E-06,3.07388E-05,2.52472E-05,1.58535E-05
14.351,3.99507E-06,8.15364E-07,6.18711E-06,4.20569E-06,1.23829E-06,3.10873E-05,2.48108E-05,1.63801E-05
14.352,4.31004E-06,8.16804E-07,6.24785E-06,4.1069E-06,1.33924E-06,3.13265E-05,2.48311E-05,1.68802E-05
