X [],ES: EMG 1->Filter->Subset->RMS [],GMax: EMG 2->Filter->Subset->RMS [],BF: EMG 3->Filter->Subset->RMS [],ST: EMG 4->Filter->Subset->RMS [],URA: EMG 5->Filter->Subset->RMS [],LRA: EMG 6->Filter->Subset->RMS [],EO: EMG 7->Filter->Subset->RMS [],IL: EMG 8->Filter->Subset->RMS [],RF: EMG 9->Filter->Subset->RMS []
3.912620000000 ,1.4940676692,0.5159336283,0.2943346451,0.4609893843,0.0700826853,0.1100527027,1.5406666667,1.8618496732,3.3956479818
3.922940000000 ,1.4697142857,0.6829247788,0.4709079611,0.3981231423,0.0798346293,0.1234355856,1.8660650407,1.8798496732,3.2475347329
3.933260000000 ,1.2167142857,0.7204601770,0.4937470703,0.1870647558,0.1041066183,0.1373558559,1.4041544715,1.6291568627,1.6151071569
3.943590000000 ,1.2724887218,0.8142212389,0.2705285993,0.1289585987,0.1183678936,0.1301941441,1.0122926829,1.2340196078,0.4881272735
3.953910000000 ,1.1181278195,1.5785442478,0.1432799538,0.2750276008,0.0881760843,0.1055319820,0.8878861789,0.6828431373,0.4672261910
3.964240000000 ,0.7100112782,1.7795840708,0.1148387167,0.2992866242,0.0907300847,0.0940603604,0.4733333333,0.5906960784,0.7829337774
3.974560000000 ,0.8621203008,1.7921769912,0.0841846446,0.3345222930,0.1061206152,0.1110986486,0.4794520325,0.3972026144,0.8394639961
3.984880000000 ,0.6821000000,2.1158053097,0.1491851351,0.3059214437,0.1132633489,0.1218139640,0.4174162602,0.6369699346,0.9711136433
3.995210000000 ,0.8421278195,1.8645707965,0.3043136058,0.1458195329,0.1147589425,0.1310968468,0.1313552846,0.7557777778,1.0004689486
4.005530000000 ,0.9564962406,1.1507522124,0.4439852616,0.1184267516,0.0861226024,0.1612689189,0.0867455285,0.6329516340,0.8029802340
4.015850000000 ,1.2995789474,1.0333495575,0.4056751660,0.1475923567,0.0953438742,0.1810126126,0.3029560976,0.4525235294,0.6164460709
4.026180000000 ,1.3331127820,0.5468672566,0.2574635082,0.2193195329,0.1184076378,0.1571918919,0.3214300813,0.3704614379,0.1509245300
4.036500000000 ,1.0347067669,0.7550840708,0.1924923419,0.1973333333,0.1424848799,0.1966274775,0.2022926829,0.2060823529,0.3361506771
4.046820000000 ,1.2580977444,1.2215176991,0.1610053089,0.1472622081,0.1597693105,0.2185711712,0.2208219512,0.1715307190,0.7916947890
4.057150000000 ,1.2306766917,1.4763849558,0.1791612615,0.1182802548,0.2302436496,0.1791518018,0.2209520325,0.2848849673,0.8251413420
4.067470000000 ,1.3068947368,2.1204336283,0.2240415118,0.0669674098,0.2968964921,0.2221094595,0.2785390244,0.4107986928,1.2602664680
4.077790000000 ,2.0153308271,1.9576017699,0.3991257236,0.1211316348,0.3306125799,0.2222180180,0.3966024390,0.4800372549,1.4414384012
4.088120000000 ,2.2815939850,1.3033318584,0.3929218493,0.4072208068,0.3636124071,0.1894522523,0.4000317073,0.3673346405,0.8566134899
4.098440000000 ,1.5265413534,1.9378938053,0.5991017409,0.4864522293,0.3327950579,0.2223274775,0.3840878049,0.2963542484,0.5167550511
4.108760000000 ,0.8474812030,1.6430973451,0.8012285655,0.5081295117,0.2874710558,0.2310328829,0.3991764228,0.3488915033,0.7817219617
4.119090000000 ,0.9706165414,0.9929247788,0.5889647128,0.5193301486,0.2210437187,0.2793184685,0.3156186992,0.3527856209,0.9200815182
4.129410000000 ,1.8900827068,1.2827345133,0.4976333490,0.3151613588,0.1851183688,0.2713653153,0.3331235772,0.3415921569,0.7015229872
4.139740000000 ,2.2123458647,1.7797743363,0.8101762724,0.0869502123,0.1607732849,0.2521360360,0.2960804878,0.3571516340,0.5262435903
4.150060000000 ,1.3206390977,2.5199513274,0.8867833822,0.1568885350,0.1551762571,0.2969162162,0.3943959350,0.3917660131,0.6655432353
4.160380000000 ,0.9201729323,2.7879955752,1.0238888949,0.7475711253,0.1678996026,0.2277648649,0.6461536585,0.3292117647,0.7633562694
4.170710000000 ,1.6263984962,2.4437433628,0.9337152388,0.7852558386,0.1911793675,0.2898378378,0.5559430894,0.2934339869,0.8260529430
4.181030000000 ,1.8949624060,2.0631415929,0.4378642364,0.5738641189,0.1795446691,0.2962081081,0.3883219512,0.2945856209,0.7018560722
4.191350000000 ,1.5206766917,1.4644513274,0.5549747637,0.6688290870,0.3104674270,0.2857995495,0.4588788618,0.3400444444,0.5036179165
4.201680000000 ,1.4543308271,1.2534690265,0.9538366782,0.6073333333,0.3512821842,0.2226981982,0.4766487805,0.4628045752,0.5029079195
4.212000000000 ,1.5621127820,0.9061769912,0.9545125527,0.6616369427,0.3002928979,0.2301009009,0.6868593496,0.6585294118,0.7091664110
4.222320000000 ,1.1072030075,0.4102212389,0.9387766671,0.7560785563,0.3344504925,0.3824261261,0.8384471545,0.6074287582,0.7136323794
4.232650000000 ,0.8210300752,0.1848592920,1.6870373802,0.5937823779,0.2872308623,0.4659369369,0.6801195122,0.4101294118,0.6722005522
4.242970000000 ,1.0778796992,0.1035296460,1.6835271930,0.3944447983,0.3473630551,0.6486216216,0.4848479675,0.4219627451,0.7224065390
4.253290000000 ,1.0935338346,0.1163300885,0.8859483501,0.7111868365,0.3518429238,0.7027252252,0.4956325203,0.4406712418,0.7474405049
4.263620000000 ,0.6126180451,0.0981769912,0.6592992707,0.8389872611,0.2174434076,0.5943288288,0.5587341463,0.3931627451,1.1302406101
4.273940000000 ,0.5605894737,0.1238513274,0.5327755551,0.7064808917,0.3039044410,0.5646486486,0.6813203252,0.3644895425,1.1740390937
4.284260000000 ,0.4409578947,0.1588650442,0.3605409177,0.5283598726,0.4807620529,2.2661081081,0.9911300813,0.5658712418,0.9528312223
4.294590000000 ,0.3640548872,0.1448716814,0.3977870559,0.4939203822,0.4307387247,2.5886261261,0.8920894309,0.5620019608,1.2144848140
4.304910000000 ,0.7194496241,0.1588513274,0.3167551481,0.5725138004,0.2649498877,1.6059774775,0.3335081301,0.3897784314,1.3738615944
4.315240000000 ,0.8624511278,0.1874199115,0.2073550413,0.5128099788,0.3073086228,1.2799459459,0.2513268293,1.1597973856,1.5875158873
4.325560000000 ,1.6935187970,0.1642349558,0.1844646965,0.4276178344,0.2595930534,2.9056666667,0.4582699187,1.4542026144,1.5557829688
4.335880000000 ,2.1975413534,0.1343371681,0.2373442491,0.3993025478,0.1955322274,4.3512927928,0.5804447154,1.0203529412,1.5851207433
4.346210000000 ,2.5051729323,0.1705907080,0.4450666609,0.3091220807,0.2078909625,3.9462837838,0.4550008130,0.9818823529,1.9335166762
4.356530000000 ,2.1137293233,0.1543849558,0.4117831097,0.3659309979,0.2226818732,2.7629954955,0.3069813008,0.9747843137,1.6410483411
4.366850000000 ,1.3700601504,0.2172420354,0.2624998637,0.3838885350,0.1835648868,1.6932252252,0.3232292683,0.4969019608,1.1138690450
4.377180000000 ,2.1103609023,0.3255066372,0.6014051650,0.2776677282,0.1664454813,1.3964639640,0.3705837398,1.5262745098,0.9360389184
4.387500000000 ,2.8249473684,0.3386840708,0.8431066247,0.2526475584,0.1891852428,0.9768153153,0.4823747967,2.1195359477,0.8815576106
4.397820000000 ,3.3038947368,0.2978508850,0.6980650366,0.2400796178,0.1324027994,1.0364639640,0.4839081301,1.8335751634,0.9481066748
4.408150000000 ,4.7862932331,0.2156969027,0.6168085640,0.2230382166,0.0781653707,0.6043243243,0.4310463415,2.7429411765,0.6742801420
4.418470000000 ,5.1760375940,0.2347955752,0.6813382316,0.3034915074,0.0904484189,0.3988837838,0.3911544715,3.4804575163,0.1827308586
4.428790000000 ,4.6060526316,0.5260221239,0.4410866319,0.4465116773,0.1643010195,0.4279770270,0.3316227642,3.3473267974,0.1169424114
4.439120000000 ,4.4976616541,0.5541814159,0.2245244350,0.5129320594,0.2163703128,0.3623378378,0.4271495935,2.9998104575,0.0583168252
4.449440000000 ,4.1350300752,0.5343362832,0.4429627288,0.4460583864,0.2801848972,0.2240450450,0.6156195122,2.2524379085,0.0700856817
4.459760000000 ,4.5261353383,0.5162035398,0.6156475859,0.2725212314,0.2610238466,0.2364707207,0.5304886179,1.6028496732,0.0697493097
4.470090000000 ,4.6993909774,0.3876544248,0.5370281142,0.3007420382,0.1219552445,0.4374873874,0.2575162602,1.6646862745,0.0561798221
,0.0000000000,0.0000000000,0.2916115248,0.3485509554,0.0000000000,0.0000000000,0.3249528455,3.3456339869,0.0362793093
,0.0000000000,0.0000000000,0.0624483010,0.3257983015,0.0000000000,0.0000000000,0.4532113821,4.0342745098,0.0374959460
,0.0000000000,0.0000000000,0.0769520238,0.2992537155,0.0000000000,0.0000000000,0.5880040650,2.7336666667,0.1774185914
,0.0000000000,0.0000000000,0.0595552309,0.1971210191,0.0000000000,0.0000000000,0.5083325203,1.0284575163,0.2015238638
,0.0000000000,0.0000000000,0.0323260986,0.1741050955,0.0000000000,0.0000000000,0.3183869919,1.6736143791,0.2849235219
,0.0000000000,0.0000000000,0.0412064361,0.1445679406,0.0000000000,0.0000000000,0.2753756098,2.9578235294,0.4015207959
,0.0000000000,0.0000000000,0.1609050178,0.0753038217,0.0000000000,0.0000000000,0.2251536585,3.9169150327,0.3522023053
,0.0000000000,0.0000000000,0.6141944556,0.1212176221,0.0000000000,0.0000000000,0.2594471545,3.6308627451,0.1984540036
,0.0000000000,0.0000000000,0.6820064753,0.4346178344,0.0000000000,0.0000000000,0.2607829268,2.6544444444,0.1681193847
,0.0000000000,0.0000000000,0.6455299620,0.6460859873,0.0000000000,0.0000000000,0.2681804878,2.4862679739,0.1917213043
,0.0000000000,0.0000000000,0.5658530736,0.5322133758,0.0000000000,0.0000000000,0.2882764228,1.9645620915,0.2014800368
,0.0000000000,0.0000000000,0.1436037195,0.2989872611,0.0000000000,0.0000000000,0.1841430894,1.0934248366,0.2478524784
,0.0000000000,0.0000000000,0.0946519791,0.2255063694,0.0000000000,0.0000000000,0.1310739837,1.0165620915,0.2071334970
,0.0000000000,0.0000000000,0.0852282167,0.1815966030,0.0000000000,0.0000000000,0.1781178862,1.4233790850,0.3454113161
,0.0000000000,0.0000000000,0.0871913052,0.1944925690,0.0000000000,0.0000000000,0.2326390244,1.6344640523,0.4717622825
,0.0000000000,0.0000000000,0.1628214492,0.2933895966,0.0000000000,0.0000000000,0.5593504065,1.5768235294,0.4031906035
,0.0000000000,0.0000000000,0.2667415216,0.4735498938,0.0000000000,0.0000000000,0.6290398374,1.3024640523,0.4055243897
,0.0000000000,0.0000000000,0.5007292904,0.4812420382,0.0000000000,0.0000000000,0.3719959350,0.8070849673,0.4292895648
,0.0000000000,0.0000000000,0.5078227028,0.4449660297,0.0000000000,0.0000000000,0.1944780488,0.7466601307,0.3286365429
,0.0000000000,0.0000000000,0.2427610565,0.4989246285,0.0000000000,0.0000000000,0.2242626016,0.4715241830,0.2395647982
